time,temp_1,temp_2,type_of_heating_foil
Wed Dec 22 21:16:34 2021,11.2,-7.1,HD3025G_20W
Wed Dec 22 21:16:37 2021,11.2,-7.1,HD3025G_20W
Wed Dec 22 21:16:40 2021,11.2,-7.1,HD3025G_20W
Wed Dec 22 21:16:42 2021,11.3,-7.1,HD3025G_20W
Wed Dec 22 21:16:44 2021,11.3,-7.1,HD3025G_20W
Wed Dec 22 21:16:46 2021,11.3,-7.1,HD3025G_20W
Wed Dec 22 21:16:49 2021,11.3,-7.1,HD3025G_20W
Wed Dec 22 21:16:51 2021,11.3,-7.1,HD3025G_20W
Wed Dec 22 21:16:53 2021,11.3,-7.1,HD3025G_20W
Wed Dec 22 21:16:55 2021,11.3,-7.1,HD3025G_20W
Wed Dec 22 21:16:57 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:00 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:02 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:05 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:07 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:09 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:12 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:14 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:17 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:20 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:22 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:25 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:27 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:29 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:32 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:34 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:36 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:39 2021,11.4,-7.1,HD3025G_20W
Wed Dec 22 21:17:41 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:17:43 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:17:45 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:17:48 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:17:50 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:17:53 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:17:56 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:17:58 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:00 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:02 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:05 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:07 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:10 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:13 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:15 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:17 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:19 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:22 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:24 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:26 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:29 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:31 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:33 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:36 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:39 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:41 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:43 2021,11.6,-7.1,HD3025G_20W
Wed Dec 22 21:18:46 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:48 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:50 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:52 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:54 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:57 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:18:59 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:19:03 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:19:05 2021,11.6,-7.1,HD3025G_20W
Wed Dec 22 21:19:07 2021,11.6,-7.1,HD3025G_20W
Wed Dec 22 21:19:10 2021,11.6,-7.1,HD3025G_20W
Wed Dec 22 21:19:12 2021,11.5,-7.1,HD3025G_20W
Wed Dec 22 21:19:15 2021,11.6,-7.1,HD3025G_20W
Wed Dec 22 21:19:17 2021,11.6,-7.1,HD3025G_20W
Wed Dec 22 21:19:19 2021,11.6,-7.1,HD3025G_20W
Wed Dec 22 21:19:22 2021,11.6,-7.1,HD3025G_20W
Wed Dec 22 21:19:24 2021,11.6,-7.1,HD3025G_20W
Wed Dec 22 21:19:27 2021,11.7,-7.2,HD3025G_20W
Wed Dec 22 21:19:30 2021,11.7,-7.2,HD3025G_20W
Wed Dec 22 21:19:32 2021,11.7,-7.2,HD3025G_20W
Wed Dec 22 21:19:35 2021,11.7,-7.2,HD3025G_20W
Wed Dec 22 21:19:37 2021,11.7,-7.2,HD3025G_20W
Wed Dec 22 21:19:39 2021,11.7,-7.2,HD3025G_20W
Wed Dec 22 21:19:42 2021,11.7,-7.2,HD3025G_20W
Wed Dec 22 21:19:44 2021,11.7,-7.2,HD3025G_20W
Wed Dec 22 21:19:46 2021,11.8,-7.2,HD3025G_20W
Wed Dec 22 21:19:49 2021,11.8,-7.2,HD3025G_20W
Wed Dec 22 21:19:51 2021,11.8,-7.2,HD3025G_20W
Wed Dec 22 21:19:54 2021,11.8,-7.2,HD3025G_20W
Wed Dec 22 21:19:56 2021,11.8,-7.2,HD3025G_20W
Wed Dec 22 21:19:58 2021,11.8,-7.2,HD3025G_20W
Wed Dec 22 21:20:01 2021,11.8,-7.2,HD3025G_20W
Wed Dec 22 21:20:03 2021,11.8,-7.2,HD3025G_20W
Wed Dec 22 21:20:05 2021,11.8,-7.2,HD3025G_20W
Wed Dec 22 21:20:07 2021,11.8,-7.2,HD3025G_20W
Wed Dec 22 21:20:09 2021,11.9,-7.2,HD3025G_20W
Wed Dec 22 21:20:12 2021,11.9,-7.2,HD3025G_20W
Wed Dec 22 21:20:14 2021,11.9,-7.2,HD3025G_20W
Wed Dec 22 21:20:17 2021,11.9,-7.2,HD3025G_20W
Wed Dec 22 21:20:19 2021,11.9,-7.2,HD3025G_20W
Wed Dec 22 21:20:21 2021,11.9,-7.2,HD3025G_20W
Wed Dec 22 21:20:23 2021,11.9,-7.2,HD3025G_20W
Wed Dec 22 21:20:25 2021,11.9,-7.2,HD3025G_20W
Wed Dec 22 21:20:29 2021,11.9,-7.2,HD3025G_20W
Wed Dec 22 21:20:32 2021,11.9,-7.2,HD3025G_20W
Wed Dec 22 21:20:34 2021,11.9,-7.2,HD3025G_20W
Wed Dec 22 21:20:36 2021,11.9,-7.2,HD3025G_20W
Wed Dec 22 21:20:39 2021,11.9,-7.1,HD3025G_20W
Wed Dec 22 21:20:41 2021,12.0,-7.2,HD3025G_20W
Wed Dec 22 21:20:44 2021,12.0,-7.2,HD3025G_20W
Wed Dec 22 21:20:46 2021,12.0,-7.2,HD3025G_20W
Wed Dec 22 21:20:49 2021,12.0,-7.2,HD3025G_20W
Wed Dec 22 21:20:51 2021,12.0,-7.2,HD3025G_20W
Wed Dec 22 21:20:53 2021,12.0,-7.2,HD3025G_20W
Wed Dec 22 21:20:56 2021,12.0,-7.2,HD3025G_20W
Wed Dec 22 21:20:59 2021,12.0,-7.2,HD3025G_20W
Wed Dec 22 21:21:01 2021,12.0,-7.2,HD3025G_20W
Wed Dec 22 21:21:03 2021,12.1,-7.2,HD3025G_20W
Wed Dec 22 21:21:06 2021,12.0,-7.2,HD3025G_20W
Wed Dec 22 21:21:08 2021,12.0,-7.2,HD3025G_20W
Wed Dec 22 21:21:10 2021,12.1,-7.2,HD3025G_20W
Wed Dec 22 21:21:12 2021,12.1,-7.2,HD3025G_20W
Wed Dec 22 21:21:14 2021,12.1,-7.2,HD3025G_20W
Wed Dec 22 21:21:17 2021,12.1,-7.2,HD3025G_20W
Wed Dec 22 21:21:19 2021,12.1,-7.2,HD3025G_20W
Wed Dec 22 21:21:21 2021,12.1,-7.2,HD3025G_20W
Wed Dec 22 21:21:23 2021,12.1,-7.2,HD3025G_20W
Wed Dec 22 21:21:25 2021,12.1,-7.2,HD3025G_20W
Wed Dec 22 21:21:28 2021,12.1,-7.2,HD3025G_20W
Wed Dec 22 21:21:30 2021,12.1,-7.2,HD3025G_20W
Wed Dec 22 21:21:32 2021,12.1,-7.2,HD3025G_20W
Wed Dec 22 21:21:34 2021,12.1,-7.2,HD3025G_20W
Wed Dec 22 21:21:37 2021,12.1,-7.2,HD3025G_20W
Wed Dec 22 21:21:40 2021,12.1,-7.2,HD3025G_20W
Wed Dec 22 21:21:42 2021,12.1,-7.2,HD3025G_20W
Wed Dec 22 21:21:45 2021,12.2,-7.2,HD3025G_20W
Wed Dec 22 21:21:47 2021,12.2,-7.2,HD3025G_20W
Wed Dec 22 21:21:49 2021,12.2,-7.1,HD3025G_20W
Wed Dec 22 21:21:52 2021,12.2,-7.2,HD3025G_20W
Wed Dec 22 21:21:54 2021,12.2,-7.2,HD3025G_20W
Wed Dec 22 21:21:56 2021,12.2,-7.1,HD3025G_20W
Wed Dec 22 21:21:59 2021,12.2,-7.1,HD3025G_20W
Wed Dec 22 21:22:02 2021,12.2,-7.1,HD3025G_20W
Wed Dec 22 21:22:04 2021,12.2,-7.1,HD3025G_20W
Wed Dec 22 21:22:06 2021,12.3,-7.1,HD3025G_20W
Wed Dec 22 21:22:08 2021,12.3,-7.2,HD3025G_20W
Wed Dec 22 21:22:11 2021,12.3,-7.2,HD3025G_20W
Wed Dec 22 21:22:14 2021,12.3,-7.1,HD3025G_20W
Wed Dec 22 21:22:16 2021,12.3,-7.1,HD3025G_20W
Wed Dec 22 21:22:19 2021,12.3,-7.1,HD3025G_20W
Wed Dec 22 21:22:21 2021,12.4,-7.1,HD3025G_20W
Wed Dec 22 21:22:23 2021,12.4,-7.1,HD3025G_20W
Wed Dec 22 21:22:25 2021,12.4,-7.1,HD3025G_20W
Wed Dec 22 21:22:27 2021,12.4,-7.1,HD3025G_20W
Wed Dec 22 21:22:30 2021,12.4,-7.1,HD3025G_20W
Wed Dec 22 21:22:32 2021,12.4,-7.1,HD3025G_20W
Wed Dec 22 21:22:34 2021,12.4,-7.1,HD3025G_20W
Wed Dec 22 21:22:37 2021,12.4,-7.1,HD3025G_20W
Wed Dec 22 21:22:39 2021,12.4,-7.1,HD3025G_20W
Wed Dec 22 21:22:42 2021,12.4,-7.1,HD3025G_20W
Wed Dec 22 21:22:44 2021,12.5,-7.1,HD3025G_20W
Wed Dec 22 21:22:46 2021,12.5,-7.1,HD3025G_20W
Wed Dec 22 21:22:49 2021,12.5,-7.1,HD3025G_20W
Wed Dec 22 21:22:51 2021,12.5,-7.1,HD3025G_20W
Wed Dec 22 21:22:53 2021,12.5,-7.1,HD3025G_20W
Wed Dec 22 21:22:55 2021,12.5,-7.1,HD3025G_20W
Wed Dec 22 21:22:58 2021,12.5,-7.1,HD3025G_20W
Wed Dec 22 21:23:00 2021,12.5,-7.1,HD3025G_20W
Wed Dec 22 21:23:02 2021,12.5,-7.1,HD3025G_20W
Wed Dec 22 21:23:05 2021,12.5,-7.1,HD3025G_20W
Wed Dec 22 21:23:07 2021,12.5,-7.1,HD3025G_20W
Wed Dec 22 21:23:10 2021,12.5,-7.1,HD3025G_20W
Wed Dec 22 21:23:13 2021,12.6,-7.1,HD3025G_20W
Wed Dec 22 21:23:15 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:17 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:20 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:23 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:25 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:27 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:29 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:32 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:34 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:36 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:39 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:41 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:43 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:45 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:48 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:51 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:53 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:55 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:23:58 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:01 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:04 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:06 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:09 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:11 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:13 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:16 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:18 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:21 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:24 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:27 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:29 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:31 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:34 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:36 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:38 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:40 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:42 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:45 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:47 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:49 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:51 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:53 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:56 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:24:58 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:25:00 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:25:02 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:25:05 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:25:08 2021,12.6,-7.0,HD3025G_20W
Wed Dec 22 21:25:10 2021,12.7,-7.0,HD3025G_20W
Wed Dec 22 21:25:12 2021,12.7,-7.0,HD3025G_20W
Wed Dec 22 21:25:15 2021,12.7,-7.0,HD3025G_20W
Wed Dec 22 21:25:17 2021,12.7,-7.0,HD3025G_20W
Wed Dec 22 21:25:19 2021,12.7,-7.0,HD3025G_20W
Wed Dec 22 21:25:21 2021,12.7,-7.0,HD3025G_20W
Wed Dec 22 21:25:24 2021,12.8,-7.0,HD3025G_20W
Wed Dec 22 21:25:27 2021,12.8,-7.0,HD3025G_20W
Wed Dec 22 21:25:29 2021,12.8,-7.0,HD3025G_20W
Wed Dec 22 21:25:32 2021,12.8,-7.0,HD3025G_20W
Wed Dec 22 21:25:34 2021,12.8,-7.0,HD3025G_20W
Wed Dec 22 21:25:36 2021,12.8,-7.0,HD3025G_20W
Wed Dec 22 21:25:38 2021,12.9,-7.0,HD3025G_20W
Wed Dec 22 21:25:41 2021,12.9,-7.0,HD3025G_20W
Wed Dec 22 21:25:43 2021,12.9,-7.0,HD3025G_20W
Wed Dec 22 21:25:45 2021,12.9,-7.0,HD3025G_20W
Wed Dec 22 21:25:48 2021,12.9,-7.0,HD3025G_20W
Wed Dec 22 21:25:50 2021,12.9,-7.0,HD3025G_20W
Wed Dec 22 21:25:53 2021,12.9,-7.0,HD3025G_20W
Wed Dec 22 21:25:55 2021,12.9,-7.0,HD3025G_20W
Wed Dec 22 21:25:57 2021,13.0,-7.0,HD3025G_20W
Wed Dec 22 21:25:59 2021,13.0,-7.0,HD3025G_20W
Wed Dec 22 21:26:02 2021,13.0,-7.0,HD3025G_20W
Wed Dec 22 21:26:04 2021,13.0,-7.0,HD3025G_20W
Wed Dec 22 21:26:06 2021,13.0,-7.0,HD3025G_20W
Wed Dec 22 21:26:09 2021,13.0,-7.0,HD3025G_20W
Wed Dec 22 21:26:11 2021,13.0,-7.0,HD3025G_20W
Wed Dec 22 21:26:13 2021,13.0,-7.0,HD3025G_20W
Wed Dec 22 21:26:16 2021,13.0,-7.0,HD3025G_20W
Wed Dec 22 21:26:18 2021,13.1,-7.0,HD3025G_20W
Wed Dec 22 21:26:21 2021,13.1,-7.0,HD3025G_20W
Wed Dec 22 21:26:23 2021,13.1,-7.0,HD3025G_20W
Wed Dec 22 21:26:25 2021,13.1,-7.0,HD3025G_20W
Wed Dec 22 21:26:27 2021,13.1,-7.0,HD3025G_20W
Wed Dec 22 21:26:29 2021,13.1,-7.0,HD3025G_20W
Wed Dec 22 21:26:32 2021,13.1,-7.0,HD3025G_20W
Wed Dec 22 21:26:34 2021,13.1,-7.0,HD3025G_20W
Wed Dec 22 21:26:36 2021,13.1,-7.0,HD3025G_20W
Wed Dec 22 21:26:38 2021,13.1,-7.1,HD3025G_20W
Wed Dec 22 21:26:40 2021,13.1,-7.1,HD3025G_20W
Wed Dec 22 21:26:43 2021,13.1,-7.1,HD3025G_20W
Wed Dec 22 21:26:45 2021,13.1,-7.1,HD3025G_20W
Wed Dec 22 21:26:48 2021,13.1,-7.1,HD3025G_20W
Wed Dec 22 21:26:50 2021,13.1,-7.1,HD3025G_20W
Wed Dec 22 21:26:52 2021,13.1,-7.1,HD3025G_20W
Wed Dec 22 21:26:54 2021,13.1,-7.1,HD3025G_20W
Wed Dec 22 21:26:56 2021,13.1,-7.1,HD3025G_20W
Wed Dec 22 21:26:59 2021,13.1,-7.1,HD3025G_20W
Wed Dec 22 21:27:01 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:03 2021,13.1,-7.1,HD3025G_20W
Wed Dec 22 21:27:05 2021,13.1,-7.1,HD3025G_20W
Wed Dec 22 21:27:08 2021,13.1,-7.1,HD3025G_20W
Wed Dec 22 21:27:10 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:13 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:16 2021,13.1,-7.1,HD3025G_20W
Wed Dec 22 21:27:19 2021,13.1,-7.1,HD3025G_20W
Wed Dec 22 21:27:21 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:23 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:25 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:28 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:30 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:32 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:35 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:37 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:39 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:42 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:44 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:46 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:49 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:51 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:53 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:27:56 2021,13.2,-7.1,HD3025G_20W
Wed Dec 22 21:27:58 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:00 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:02 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:05 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:07 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:09 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:12 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:14 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:16 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:19 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:21 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:23 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:25 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:28 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:31 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:33 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:35 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:37 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:40 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:43 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:45 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:47 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:50 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:52 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:55 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:28:57 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:00 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:02 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:04 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:07 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:09 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:11 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:13 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:16 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:18 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:20 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:23 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:25 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:27 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:29 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:31 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:34 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:37 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:40 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:42 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:45 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:48 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:51 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:53 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:56 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:29:59 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:30:01 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:30:03 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:30:05 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:30:08 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:30:10 2021,13.4,-7.1,HD3025G_20W
Wed Dec 22 21:30:12 2021,13.3,-7.2,HD3025G_20W
Wed Dec 22 21:30:15 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:30:18 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:30:20 2021,13.4,-7.1,HD3025G_20W
Wed Dec 22 21:30:23 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:30:25 2021,13.4,-7.2,HD3025G_20W
Wed Dec 22 21:30:27 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:30:29 2021,13.4,-7.1,HD3025G_20W
Wed Dec 22 21:30:31 2021,13.4,-7.1,HD3025G_20W
Wed Dec 22 21:30:34 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:30:36 2021,13.4,-7.1,HD3025G_20W
Wed Dec 22 21:30:38 2021,13.4,-7.1,HD3025G_20W
Wed Dec 22 21:30:40 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:30:42 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:30:45 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:30:47 2021,13.4,-7.1,HD3025G_20W
Wed Dec 22 21:30:49 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:30:51 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:30:54 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:30:56 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:30:58 2021,13.3,-7.2,HD3025G_20W
Wed Dec 22 21:31:01 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:03 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:06 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:09 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:11 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:13 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:15 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:18 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:20 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:23 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:26 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:28 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:31 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:34 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:37 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:39 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:41 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:44 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:46 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:49 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:51 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:54 2021,13.3,-7.1,HD3025G_20W
Wed Dec 22 21:31:56 2021,13.3,-7.1,HD3025G_20W
