time,temp_1,temp_2,type_of_heating_foil
Wed Dec 22 22:29:19 2021,11.9,-7.5,HD3025G_30W
Wed Dec 22 22:29:21 2021,11.9,-7.5,HD3025G_30W
Wed Dec 22 22:29:23 2021,11.9,-7.5,HD3025G_30W
Wed Dec 22 22:29:25 2021,11.9,-7.5,HD3025G_30W
Wed Dec 22 22:29:27 2021,12.0,-7.5,HD3025G_30W
Wed Dec 22 22:29:30 2021,12.0,-7.5,HD3025G_30W
Wed Dec 22 22:29:32 2021,12.0,-7.5,HD3025G_30W
Wed Dec 22 22:29:34 2021,12.0,-7.5,HD3025G_30W
Wed Dec 22 22:29:36 2021,12.1,-7.5,HD3025G_30W
Wed Dec 22 22:29:38 2021,12.1,-7.5,HD3025G_30W
Wed Dec 22 22:29:41 2021,12.1,-7.5,HD3025G_30W
Wed Dec 22 22:29:43 2021,12.1,-7.5,HD3025G_30W
Wed Dec 22 22:29:45 2021,12.2,-7.5,HD3025G_30W
Wed Dec 22 22:29:47 2021,12.2,-7.5,HD3025G_30W
Wed Dec 22 22:29:50 2021,12.3,-7.5,HD3025G_30W
Wed Dec 22 22:29:52 2021,12.3,-7.5,HD3025G_30W
Wed Dec 22 22:29:54 2021,12.3,-7.5,HD3025G_30W
Wed Dec 22 22:29:57 2021,12.3,-7.5,HD3025G_30W
Wed Dec 22 22:29:59 2021,12.4,-7.5,HD3025G_30W
Wed Dec 22 22:30:02 2021,12.4,-7.5,HD3025G_30W
Wed Dec 22 22:30:04 2021,12.4,-7.5,HD3025G_30W
Wed Dec 22 22:30:06 2021,12.5,-7.5,HD3025G_30W
Wed Dec 22 22:30:09 2021,12.5,-7.5,HD3025G_30W
Wed Dec 22 22:30:11 2021,12.5,-7.5,HD3025G_30W
Wed Dec 22 22:30:13 2021,12.5,-7.5,HD3025G_30W
Wed Dec 22 22:30:16 2021,12.5,-7.5,HD3025G_30W
Wed Dec 22 22:30:18 2021,12.6,-7.5,HD3025G_30W
Wed Dec 22 22:30:21 2021,12.6,-7.5,HD3025G_30W
Wed Dec 22 22:30:24 2021,12.6,-7.5,HD3025G_30W
Wed Dec 22 22:30:26 2021,12.6,-7.5,HD3025G_30W
Wed Dec 22 22:30:29 2021,12.6,-7.5,HD3025G_30W
Wed Dec 22 22:30:32 2021,12.7,-7.5,HD3025G_30W
Wed Dec 22 22:30:34 2021,12.8,-7.5,HD3025G_30W
Wed Dec 22 22:30:36 2021,12.8,-7.5,HD3025G_30W
Wed Dec 22 22:30:39 2021,12.8,-7.5,HD3025G_30W
Wed Dec 22 22:30:41 2021,12.8,-7.5,HD3025G_30W
Wed Dec 22 22:30:43 2021,12.9,-7.5,HD3025G_30W
Wed Dec 22 22:30:45 2021,12.9,-7.5,HD3025G_30W
Wed Dec 22 22:30:47 2021,12.9,-7.5,HD3025G_30W
Wed Dec 22 22:30:50 2021,13.0,-7.5,HD3025G_30W
Wed Dec 22 22:30:52 2021,13.0,-7.5,HD3025G_30W
Wed Dec 22 22:30:54 2021,13.0,-7.6,HD3025G_30W
Wed Dec 22 22:30:56 2021,13.0,-7.5,HD3025G_30W
Wed Dec 22 22:30:59 2021,13.0,-7.5,HD3025G_30W
Wed Dec 22 22:31:01 2021,13.0,-7.5,HD3025G_30W
Wed Dec 22 22:31:03 2021,13.1,-7.5,HD3025G_30W
Wed Dec 22 22:31:06 2021,13.1,-7.5,HD3025G_30W
Wed Dec 22 22:31:09 2021,13.1,-7.5,HD3025G_30W
Wed Dec 22 22:31:11 2021,13.2,-7.5,HD3025G_30W
Wed Dec 22 22:31:13 2021,13.2,-7.6,HD3025G_30W
Wed Dec 22 22:31:15 2021,13.2,-7.5,HD3025G_30W
Wed Dec 22 22:31:18 2021,13.3,-7.6,HD3025G_30W
Wed Dec 22 22:31:20 2021,13.3,-7.5,HD3025G_30W
Wed Dec 22 22:31:23 2021,13.3,-7.6,HD3025G_30W
Wed Dec 22 22:31:25 2021,13.3,-7.6,HD3025G_30W
Wed Dec 22 22:31:27 2021,13.4,-7.6,HD3025G_30W
Wed Dec 22 22:31:29 2021,13.4,-7.6,HD3025G_30W
Wed Dec 22 22:31:31 2021,13.4,-7.6,HD3025G_30W
Wed Dec 22 22:31:34 2021,13.4,-7.6,HD3025G_30W
Wed Dec 22 22:31:36 2021,13.5,-7.6,HD3025G_30W
Wed Dec 22 22:31:38 2021,13.5,-7.6,HD3025G_30W
Wed Dec 22 22:31:40 2021,13.5,-7.6,HD3025G_30W
Wed Dec 22 22:31:42 2021,13.5,-7.6,HD3025G_30W
Wed Dec 22 22:31:45 2021,13.6,-7.6,HD3025G_30W
Wed Dec 22 22:31:47 2021,13.6,-7.6,HD3025G_30W
Wed Dec 22 22:31:49 2021,13.6,-7.6,HD3025G_30W
Wed Dec 22 22:31:51 2021,13.6,-7.6,HD3025G_30W
Wed Dec 22 22:31:53 2021,13.6,-7.6,HD3025G_30W
Wed Dec 22 22:31:56 2021,13.7,-7.6,HD3025G_30W
Wed Dec 22 22:31:58 2021,13.7,-7.6,HD3025G_30W
Wed Dec 22 22:32:00 2021,13.7,-7.6,HD3025G_30W
Wed Dec 22 22:32:02 2021,13.7,-7.6,HD3025G_30W
Wed Dec 22 22:32:04 2021,13.8,-7.6,HD3025G_30W
Wed Dec 22 22:32:07 2021,13.8,-7.6,HD3025G_30W
Wed Dec 22 22:32:09 2021,13.8,-7.6,HD3025G_30W
Wed Dec 22 22:32:11 2021,13.8,-7.6,HD3025G_30W
Wed Dec 22 22:32:13 2021,13.8,-7.6,HD3025G_30W
Wed Dec 22 22:32:15 2021,13.9,-7.6,HD3025G_30W
Wed Dec 22 22:32:18 2021,13.9,-7.6,HD3025G_30W
Wed Dec 22 22:32:20 2021,13.9,-7.6,HD3025G_30W
Wed Dec 22 22:32:23 2021,13.9,-7.6,HD3025G_30W
Wed Dec 22 22:32:25 2021,14.0,-7.6,HD3025G_30W
Wed Dec 22 22:32:27 2021,14.0,-7.6,HD3025G_30W
Wed Dec 22 22:32:30 2021,14.0,-7.6,HD3025G_30W
Wed Dec 22 22:32:33 2021,14.0,-7.6,HD3025G_30W
Wed Dec 22 22:32:35 2021,14.1,-7.6,HD3025G_30W
Wed Dec 22 22:32:37 2021,14.1,-7.6,HD3025G_30W
Wed Dec 22 22:32:39 2021,14.1,-7.6,HD3025G_30W
Wed Dec 22 22:32:42 2021,14.1,-7.6,HD3025G_30W
Wed Dec 22 22:32:44 2021,14.1,-7.6,HD3025G_30W
Wed Dec 22 22:32:46 2021,14.2,-7.6,HD3025G_30W
Wed Dec 22 22:32:48 2021,14.2,-7.6,HD3025G_30W
Wed Dec 22 22:32:51 2021,14.2,-7.6,HD3025G_30W
Wed Dec 22 22:32:53 2021,14.2,-7.6,HD3025G_30W
Wed Dec 22 22:32:55 2021,14.2,-7.6,HD3025G_30W
Wed Dec 22 22:32:57 2021,14.3,-7.6,HD3025G_30W
Wed Dec 22 22:32:59 2021,14.3,-7.6,HD3025G_30W
Wed Dec 22 22:33:02 2021,14.3,-7.6,HD3025G_30W
Wed Dec 22 22:33:04 2021,14.3,-7.6,HD3025G_30W
Wed Dec 22 22:33:06 2021,14.3,-7.6,HD3025G_30W
Wed Dec 22 22:33:08 2021,14.4,-7.6,HD3025G_30W
Wed Dec 22 22:33:10 2021,14.4,-7.6,HD3025G_30W
Wed Dec 22 22:33:13 2021,14.4,-7.6,HD3025G_30W
Wed Dec 22 22:33:16 2021,14.4,-7.6,HD3025G_30W
Wed Dec 22 22:33:18 2021,14.4,-7.6,HD3025G_30W
Wed Dec 22 22:33:20 2021,14.5,-7.6,HD3025G_30W
Wed Dec 22 22:33:22 2021,14.5,-7.6,HD3025G_30W
Wed Dec 22 22:33:26 2021,14.5,-7.6,HD3025G_30W
Wed Dec 22 22:33:28 2021,14.5,-7.6,HD3025G_30W
Wed Dec 22 22:33:30 2021,14.6,-7.6,HD3025G_30W
Wed Dec 22 22:33:32 2021,14.6,-7.6,HD3025G_30W
Wed Dec 22 22:33:34 2021,14.6,-7.6,HD3025G_30W
Wed Dec 22 22:33:37 2021,14.6,-7.6,HD3025G_30W
Wed Dec 22 22:33:39 2021,14.6,-7.6,HD3025G_30W
Wed Dec 22 22:33:42 2021,14.6,-7.6,HD3025G_30W
Wed Dec 22 22:33:44 2021,14.7,-7.6,HD3025G_30W
Wed Dec 22 22:33:46 2021,14.7,-7.6,HD3025G_30W
Wed Dec 22 22:33:49 2021,14.7,-7.6,HD3025G_30W
Wed Dec 22 22:33:52 2021,14.7,-7.6,HD3025G_30W
Wed Dec 22 22:33:54 2021,14.7,-7.6,HD3025G_30W
Wed Dec 22 22:33:56 2021,14.8,-7.6,HD3025G_30W
Wed Dec 22 22:33:59 2021,14.8,-7.6,HD3025G_30W
Wed Dec 22 22:34:02 2021,14.8,-7.6,HD3025G_30W
Wed Dec 22 22:34:04 2021,14.9,-7.6,HD3025G_30W
Wed Dec 22 22:34:07 2021,14.9,-7.6,HD3025G_30W
Wed Dec 22 22:34:09 2021,14.9,-7.6,HD3025G_30W
Wed Dec 22 22:34:11 2021,14.9,-7.6,HD3025G_30W
Wed Dec 22 22:34:13 2021,14.9,-7.6,HD3025G_30W
Wed Dec 22 22:34:15 2021,14.9,-7.6,HD3025G_30W
Wed Dec 22 22:34:18 2021,15.0,-7.6,HD3025G_30W
Wed Dec 22 22:34:20 2021,15.0,-7.6,HD3025G_30W
Wed Dec 22 22:34:23 2021,15.0,-7.6,HD3025G_30W
Wed Dec 22 22:34:25 2021,15.0,-7.6,HD3025G_30W
Wed Dec 22 22:34:27 2021,15.0,-7.6,HD3025G_30W
Wed Dec 22 22:34:31 2021,15.0,-7.6,HD3025G_30W
Wed Dec 22 22:34:33 2021,15.1,-7.6,HD3025G_30W
Wed Dec 22 22:34:35 2021,15.1,-7.6,HD3025G_30W
Wed Dec 22 22:34:37 2021,15.1,-7.6,HD3025G_30W
Wed Dec 22 22:34:40 2021,15.1,-7.6,HD3025G_30W
Wed Dec 22 22:34:42 2021,15.1,-7.6,HD3025G_30W
Wed Dec 22 22:34:44 2021,15.2,-7.6,HD3025G_30W
Wed Dec 22 22:34:48 2021,15.2,-7.6,HD3025G_30W
Wed Dec 22 22:34:50 2021,15.2,-7.6,HD3025G_30W
Wed Dec 22 22:34:53 2021,15.2,-7.6,HD3025G_30W
Wed Dec 22 22:34:55 2021,15.2,-7.6,HD3025G_30W
Wed Dec 22 22:34:57 2021,15.3,-7.6,HD3025G_30W
Wed Dec 22 22:35:00 2021,15.3,-7.6,HD3025G_30W
Wed Dec 22 22:35:02 2021,15.3,-7.6,HD3025G_30W
Wed Dec 22 22:35:04 2021,15.3,-7.6,HD3025G_30W
Wed Dec 22 22:35:06 2021,15.3,-7.6,HD3025G_30W
Wed Dec 22 22:35:08 2021,15.4,-7.6,HD3025G_30W
Wed Dec 22 22:35:11 2021,15.4,-7.6,HD3025G_30W
Wed Dec 22 22:35:13 2021,15.4,-7.6,HD3025G_30W
Wed Dec 22 22:35:15 2021,15.4,-7.5,HD3025G_30W
Wed Dec 22 22:35:17 2021,15.4,-7.6,HD3025G_30W
Wed Dec 22 22:35:19 2021,15.4,-7.6,HD3025G_30W
Wed Dec 22 22:35:22 2021,15.5,-7.5,HD3025G_30W
Wed Dec 22 22:35:24 2021,15.5,-7.6,HD3025G_30W
Wed Dec 22 22:35:26 2021,15.5,-7.5,HD3025G_30W
Wed Dec 22 22:35:28 2021,15.5,-7.5,HD3025G_30W
Wed Dec 22 22:35:30 2021,15.5,-7.5,HD3025G_30W
Wed Dec 22 22:35:33 2021,15.5,-7.6,HD3025G_30W
Wed Dec 22 22:35:35 2021,15.6,-7.5,HD3025G_30W
Wed Dec 22 22:35:37 2021,15.6,-7.6,HD3025G_30W
Wed Dec 22 22:35:39 2021,15.6,-7.5,HD3025G_30W
Wed Dec 22 22:35:42 2021,15.6,-7.5,HD3025G_30W
Wed Dec 22 22:35:44 2021,15.6,-7.5,HD3025G_30W
Wed Dec 22 22:35:46 2021,15.7,-7.5,HD3025G_30W
Wed Dec 22 22:35:48 2021,15.6,-7.6,HD3025G_30W
Wed Dec 22 22:35:50 2021,15.7,-7.5,HD3025G_30W
Wed Dec 22 22:35:53 2021,15.7,-7.5,HD3025G_30W
Wed Dec 22 22:35:55 2021,15.7,-7.5,HD3025G_30W
Wed Dec 22 22:35:57 2021,15.7,-7.5,HD3025G_30W
Wed Dec 22 22:36:00 2021,15.8,-7.5,HD3025G_30W
Wed Dec 22 22:36:02 2021,15.8,-7.5,HD3025G_30W
Wed Dec 22 22:36:05 2021,15.8,-7.5,HD3025G_30W
Wed Dec 22 22:36:08 2021,15.8,-7.5,HD3025G_30W
Wed Dec 22 22:36:10 2021,15.8,-7.5,HD3025G_30W
Wed Dec 22 22:36:13 2021,15.8,-7.5,HD3025G_30W
Wed Dec 22 22:36:15 2021,15.8,-7.5,HD3025G_30W
Wed Dec 22 22:36:17 2021,15.9,-7.5,HD3025G_30W
Wed Dec 22 22:36:19 2021,15.9,-7.5,HD3025G_30W
Wed Dec 22 22:36:22 2021,15.9,-7.5,HD3025G_30W
Wed Dec 22 22:36:24 2021,15.9,-7.5,HD3025G_30W
Wed Dec 22 22:36:26 2021,15.9,-7.6,HD3025G_30W
Wed Dec 22 22:36:28 2021,15.9,-7.5,HD3025G_30W
Wed Dec 22 22:36:30 2021,16.0,-7.5,HD3025G_30W
Wed Dec 22 22:36:33 2021,16.0,-7.5,HD3025G_30W
Wed Dec 22 22:36:35 2021,16.0,-7.5,HD3025G_30W
Wed Dec 22 22:36:37 2021,16.0,-7.5,HD3025G_30W
Wed Dec 22 22:36:39 2021,16.0,-7.5,HD3025G_30W
Wed Dec 22 22:36:41 2021,16.1,-7.6,HD3025G_30W
Wed Dec 22 22:36:44 2021,16.0,-7.5,HD3025G_30W
Wed Dec 22 22:36:46 2021,16.1,-7.6,HD3025G_30W
Wed Dec 22 22:36:48 2021,16.1,-7.5,HD3025G_30W
Wed Dec 22 22:36:51 2021,16.1,-7.5,HD3025G_30W
Wed Dec 22 22:36:53 2021,16.1,-7.5,HD3025G_30W
Wed Dec 22 22:36:57 2021,16.1,-7.5,HD3025G_30W
Wed Dec 22 22:36:59 2021,16.2,-7.5,HD3025G_30W
Wed Dec 22 22:37:01 2021,16.2,-7.5,HD3025G_30W
Wed Dec 22 22:37:03 2021,16.2,-7.5,HD3025G_30W
Wed Dec 22 22:37:05 2021,16.2,-7.6,HD3025G_30W
Wed Dec 22 22:37:08 2021,16.2,-7.5,HD3025G_30W
Wed Dec 22 22:37:11 2021,16.2,-7.5,HD3025G_30W
Wed Dec 22 22:37:13 2021,16.3,-7.5,HD3025G_30W
Wed Dec 22 22:37:15 2021,16.3,-7.5,HD3025G_30W
Wed Dec 22 22:37:17 2021,16.3,-7.6,HD3025G_30W
Wed Dec 22 22:37:20 2021,16.3,-7.6,HD3025G_30W
Wed Dec 22 22:37:22 2021,16.3,-7.5,HD3025G_30W
Wed Dec 22 22:37:24 2021,16.3,-7.5,HD3025G_30W
Wed Dec 22 22:37:26 2021,16.3,-7.6,HD3025G_30W
Wed Dec 22 22:37:28 2021,16.4,-7.5,HD3025G_30W
Wed Dec 22 22:37:32 2021,16.4,-7.5,HD3025G_30W
Wed Dec 22 22:37:34 2021,16.4,-7.5,HD3025G_30W
Wed Dec 22 22:37:37 2021,16.4,-7.5,HD3025G_30W
Wed Dec 22 22:37:39 2021,16.4,-7.5,HD3025G_30W
Wed Dec 22 22:37:41 2021,16.5,-7.5,HD3025G_30W
Wed Dec 22 22:37:44 2021,16.5,-7.5,HD3025G_30W
Wed Dec 22 22:37:46 2021,16.5,-7.6,HD3025G_30W
Wed Dec 22 22:37:48 2021,16.5,-7.5,HD3025G_30W
Wed Dec 22 22:37:50 2021,16.5,-7.5,HD3025G_30W
Wed Dec 22 22:37:53 2021,16.5,-7.5,HD3025G_30W
Wed Dec 22 22:37:55 2021,16.5,-7.5,HD3025G_30W
Wed Dec 22 22:37:57 2021,16.5,-7.5,HD3025G_30W
Wed Dec 22 22:37:59 2021,16.5,-7.5,HD3025G_30W
Wed Dec 22 22:38:02 2021,16.5,-7.5,HD3025G_30W
Wed Dec 22 22:38:05 2021,16.6,-7.5,HD3025G_30W
Wed Dec 22 22:38:07 2021,16.6,-7.5,HD3025G_30W
Wed Dec 22 22:38:09 2021,16.6,-7.5,HD3025G_30W
Wed Dec 22 22:38:11 2021,16.6,-7.5,HD3025G_30W
Wed Dec 22 22:38:13 2021,16.6,-7.5,HD3025G_30W
Wed Dec 22 22:38:16 2021,16.6,-7.4,HD3025G_30W
Wed Dec 22 22:38:18 2021,16.6,-7.4,HD3025G_30W
Wed Dec 22 22:38:21 2021,16.6,-7.4,HD3025G_30W
Wed Dec 22 22:38:24 2021,16.7,-7.4,HD3025G_30W
Wed Dec 22 22:38:26 2021,16.7,-7.4,HD3025G_30W
Wed Dec 22 22:38:28 2021,16.7,-7.5,HD3025G_30W
Wed Dec 22 22:38:30 2021,16.8,-7.4,HD3025G_30W
Wed Dec 22 22:38:32 2021,16.7,-7.4,HD3025G_30W
Wed Dec 22 22:38:35 2021,16.7,-7.4,HD3025G_30W
Wed Dec 22 22:38:37 2021,16.8,-7.4,HD3025G_30W
Wed Dec 22 22:38:39 2021,16.8,-7.4,HD3025G_30W
Wed Dec 22 22:38:42 2021,16.8,-7.4,HD3025G_30W
Wed Dec 22 22:38:45 2021,16.8,-7.4,HD3025G_30W
Wed Dec 22 22:38:47 2021,16.8,-7.4,HD3025G_30W
Wed Dec 22 22:38:49 2021,16.9,-7.4,HD3025G_30W
Wed Dec 22 22:38:52 2021,16.9,-7.4,HD3025G_30W
Wed Dec 22 22:38:54 2021,16.9,-7.4,HD3025G_30W
Wed Dec 22 22:38:56 2021,16.9,-7.4,HD3025G_30W
Wed Dec 22 22:38:58 2021,16.9,-7.4,HD3025G_30W
Wed Dec 22 22:39:01 2021,16.9,-7.4,HD3025G_30W
Wed Dec 22 22:39:03 2021,16.9,-7.4,HD3025G_30W
Wed Dec 22 22:39:06 2021,16.9,-7.4,HD3025G_30W
Wed Dec 22 22:39:08 2021,16.9,-7.4,HD3025G_30W
Wed Dec 22 22:39:10 2021,16.9,-7.4,HD3025G_30W
Wed Dec 22 22:39:12 2021,17.0,-7.4,HD3025G_30W
Wed Dec 22 22:39:15 2021,17.0,-7.4,HD3025G_30W
Wed Dec 22 22:39:17 2021,17.0,-7.4,HD3025G_30W
Wed Dec 22 22:39:19 2021,17.0,-7.4,HD3025G_30W
Wed Dec 22 22:39:21 2021,17.0,-7.4,HD3025G_30W
Wed Dec 22 22:39:24 2021,17.0,-7.4,HD3025G_30W
Wed Dec 22 22:39:26 2021,17.0,-7.4,HD3025G_30W
Wed Dec 22 22:39:28 2021,17.0,-7.4,HD3025G_30W
Wed Dec 22 22:39:30 2021,17.1,-7.4,HD3025G_30W
Wed Dec 22 22:39:32 2021,17.1,-7.4,HD3025G_30W
Wed Dec 22 22:39:35 2021,17.1,-7.4,HD3025G_30W
Wed Dec 22 22:39:37 2021,17.1,-7.4,HD3025G_30W
Wed Dec 22 22:39:39 2021,17.1,-7.4,HD3025G_30W
Wed Dec 22 22:39:41 2021,17.2,-7.4,HD3025G_30W
Wed Dec 22 22:39:43 2021,17.1,-7.4,HD3025G_30W
Wed Dec 22 22:39:46 2021,17.1,-7.4,HD3025G_30W
Wed Dec 22 22:39:49 2021,17.1,-7.4,HD3025G_30W
Wed Dec 22 22:39:51 2021,17.2,-7.4,HD3025G_30W
Wed Dec 22 22:39:53 2021,17.2,-7.4,HD3025G_30W
Wed Dec 22 22:39:55 2021,17.2,-7.4,HD3025G_30W
Wed Dec 22 22:39:59 2021,17.2,-7.4,HD3025G_30W
Wed Dec 22 22:40:01 2021,17.2,-7.4,HD3025G_30W
Wed Dec 22 22:40:03 2021,17.2,-7.4,HD3025G_30W
Wed Dec 22 22:40:05 2021,17.3,-7.4,HD3025G_30W
Wed Dec 22 22:40:07 2021,17.3,-7.4,HD3025G_30W
Wed Dec 22 22:40:10 2021,17.3,-7.4,HD3025G_30W
Wed Dec 22 22:40:12 2021,17.3,-7.4,HD3025G_30W
Wed Dec 22 22:40:14 2021,17.3,-7.4,HD3025G_30W
Wed Dec 22 22:40:16 2021,17.3,-7.4,HD3025G_30W
Wed Dec 22 22:40:18 2021,17.3,-7.4,HD3025G_30W
Wed Dec 22 22:40:21 2021,17.3,-7.4,HD3025G_30W
Wed Dec 22 22:40:23 2021,17.3,-7.4,HD3025G_30W
Wed Dec 22 22:40:25 2021,17.4,-7.4,HD3025G_30W
Wed Dec 22 22:40:27 2021,17.4,-7.4,HD3025G_30W
Wed Dec 22 22:40:29 2021,17.4,-7.4,HD3025G_30W
Wed Dec 22 22:40:32 2021,17.4,-7.4,HD3025G_30W
Wed Dec 22 22:40:34 2021,17.4,-7.4,HD3025G_30W
Wed Dec 22 22:40:36 2021,17.4,-7.4,HD3025G_30W
Wed Dec 22 22:40:38 2021,17.4,-7.4,HD3025G_30W
Wed Dec 22 22:40:40 2021,17.4,-7.4,HD3025G_30W
Wed Dec 22 22:40:43 2021,17.5,-7.4,HD3025G_30W
Wed Dec 22 22:40:45 2021,17.4,-7.4,HD3025G_30W
Wed Dec 22 22:40:47 2021,17.5,-7.4,HD3025G_30W
Wed Dec 22 22:40:49 2021,17.5,-7.4,HD3025G_30W
Wed Dec 22 22:40:52 2021,17.5,-7.4,HD3025G_30W
Wed Dec 22 22:40:54 2021,17.5,-7.4,HD3025G_30W
Wed Dec 22 22:40:56 2021,17.5,-7.4,HD3025G_30W
Wed Dec 22 22:40:58 2021,17.5,-7.4,HD3025G_30W
Wed Dec 22 22:41:00 2021,17.5,-7.4,HD3025G_30W
Wed Dec 22 22:41:03 2021,17.5,-7.3,HD3025G_30W
Wed Dec 22 22:41:05 2021,17.6,-7.3,HD3025G_30W
Wed Dec 22 22:41:08 2021,17.6,-7.3,HD3025G_30W
Wed Dec 22 22:41:11 2021,17.6,-7.4,HD3025G_30W
Wed Dec 22 22:41:13 2021,17.6,-7.3,HD3025G_30W
Wed Dec 22 22:41:16 2021,17.6,-7.3,HD3025G_30W
Wed Dec 22 22:41:18 2021,17.6,-7.3,HD3025G_30W
Wed Dec 22 22:41:20 2021,17.6,-7.3,HD3025G_30W
Wed Dec 22 22:41:22 2021,17.6,-7.4,HD3025G_30W
Wed Dec 22 22:41:24 2021,17.6,-7.4,HD3025G_30W
Wed Dec 22 22:41:27 2021,17.6,-7.4,HD3025G_30W
Wed Dec 22 22:41:29 2021,17.6,-7.3,HD3025G_30W
Wed Dec 22 22:41:32 2021,17.7,-7.4,HD3025G_30W
Wed Dec 22 22:41:34 2021,17.7,-7.4,HD3025G_30W
Wed Dec 22 22:41:36 2021,17.7,-7.4,HD3025G_30W
Wed Dec 22 22:41:39 2021,17.7,-7.4,HD3025G_30W
Wed Dec 22 22:41:41 2021,17.7,-7.4,HD3025G_30W
Wed Dec 22 22:41:43 2021,17.7,-7.4,HD3025G_30W
Wed Dec 22 22:41:45 2021,17.7,-7.4,HD3025G_30W
Wed Dec 22 22:41:48 2021,17.7,-7.4,HD3025G_30W
Wed Dec 22 22:41:50 2021,17.8,-7.4,HD3025G_30W
Wed Dec 22 22:41:52 2021,17.8,-7.4,HD3025G_30W
Wed Dec 22 22:41:55 2021,17.8,-7.4,HD3025G_30W
Wed Dec 22 22:41:58 2021,17.8,-7.4,HD3025G_30W
Wed Dec 22 22:42:00 2021,17.8,-7.4,HD3025G_30W
Wed Dec 22 22:42:02 2021,17.8,-7.4,HD3025G_30W
Wed Dec 22 22:42:04 2021,17.8,-7.4,HD3025G_30W
Wed Dec 22 22:42:07 2021,17.8,-7.4,HD3025G_30W
Wed Dec 22 22:42:09 2021,17.8,-7.4,HD3025G_30W
Wed Dec 22 22:42:11 2021,17.8,-7.4,HD3025G_30W
Wed Dec 22 22:42:13 2021,17.9,-7.4,HD3025G_30W
Wed Dec 22 22:42:15 2021,17.9,-7.4,HD3025G_30W
Wed Dec 22 22:42:18 2021,17.9,-7.4,HD3025G_30W
Wed Dec 22 22:42:21 2021,17.9,-7.4,HD3025G_30W
Wed Dec 22 22:42:23 2021,17.9,-7.4,HD3025G_30W
Wed Dec 22 22:42:25 2021,17.9,-7.4,HD3025G_30W
Wed Dec 22 22:42:27 2021,17.9,-7.4,HD3025G_30W
Wed Dec 22 22:42:30 2021,17.9,-7.4,HD3025G_30W
Wed Dec 22 22:42:32 2021,18.0,-7.4,HD3025G_30W
Wed Dec 22 22:42:34 2021,18.0,-7.4,HD3025G_30W
Wed Dec 22 22:42:36 2021,18.0,-7.4,HD3025G_30W
Wed Dec 22 22:42:38 2021,18.0,-7.4,HD3025G_30W
Wed Dec 22 22:42:41 2021,18.0,-7.4,HD3025G_30W
Wed Dec 22 22:42:43 2021,18.0,-7.4,HD3025G_30W
Wed Dec 22 22:42:45 2021,18.0,-7.4,HD3025G_30W
Wed Dec 22 22:42:47 2021,18.0,-7.4,HD3025G_30W
Wed Dec 22 22:42:50 2021,18.0,-7.4,HD3025G_30W
Wed Dec 22 22:42:53 2021,18.0,-7.4,HD3025G_30W
Wed Dec 22 22:42:55 2021,18.0,-7.4,HD3025G_30W
Wed Dec 22 22:42:58 2021,18.1,-7.4,HD3025G_30W
Wed Dec 22 22:43:01 2021,18.1,-7.4,HD3025G_30W
Wed Dec 22 22:43:03 2021,18.1,-7.4,HD3025G_30W
Wed Dec 22 22:43:05 2021,18.1,-7.4,HD3025G_30W
Wed Dec 22 22:43:07 2021,18.2,-7.4,HD3025G_30W
Wed Dec 22 22:43:10 2021,18.2,-7.4,HD3025G_30W
Wed Dec 22 22:43:12 2021,18.2,-7.4,HD3025G_30W
Wed Dec 22 22:43:14 2021,18.2,-7.4,HD3025G_30W
Wed Dec 22 22:43:16 2021,18.2,-7.4,HD3025G_30W
Wed Dec 22 22:43:18 2021,18.2,-7.4,HD3025G_30W
Wed Dec 22 22:43:21 2021,18.2,-7.4,HD3025G_30W
Wed Dec 22 22:43:23 2021,18.2,-7.4,HD3025G_30W
Wed Dec 22 22:43:25 2021,18.2,-7.4,HD3025G_30W
Wed Dec 22 22:43:27 2021,18.3,-7.4,HD3025G_30W
Wed Dec 22 22:43:29 2021,18.3,-7.4,HD3025G_30W
Wed Dec 22 22:43:32 2021,18.3,-7.4,HD3025G_30W
Wed Dec 22 22:43:34 2021,18.3,-7.4,HD3025G_30W
Wed Dec 22 22:43:36 2021,18.3,-7.4,HD3025G_30W
Wed Dec 22 22:43:38 2021,18.3,-7.4,HD3025G_30W
Wed Dec 22 22:43:40 2021,18.3,-7.4,HD3025G_30W
Wed Dec 22 22:43:43 2021,18.3,-7.4,HD3025G_30W
Wed Dec 22 22:43:45 2021,18.4,-7.4,HD3025G_30W
Wed Dec 22 22:43:47 2021,18.4,-7.4,HD3025G_30W
Wed Dec 22 22:43:49 2021,18.4,-7.4,HD3025G_30W
Wed Dec 22 22:43:52 2021,18.4,-7.4,HD3025G_30W
Wed Dec 22 22:43:54 2021,18.4,-7.4,HD3025G_30W
Wed Dec 22 22:43:56 2021,18.4,-7.3,HD3025G_30W
Wed Dec 22 22:43:58 2021,18.4,-7.4,HD3025G_30W
Wed Dec 22 22:44:00 2021,18.4,-7.3,HD3025G_30W
Wed Dec 22 22:44:03 2021,18.4,-7.3,HD3025G_30W
Wed Dec 22 22:44:05 2021,18.4,-7.3,HD3025G_30W
Wed Dec 22 22:44:07 2021,18.4,-7.3,HD3025G_30W
Wed Dec 22 22:44:09 2021,18.5,-7.3,HD3025G_30W
Wed Dec 22 22:44:11 2021,18.5,-7.4,HD3025G_30W
Wed Dec 22 22:44:14 2021,18.5,-7.4,HD3025G_30W
