time,temp_1,temp_2,type_of_heating_foil
Wed Dec 22 19:37:16 2021,14.0,-6.5,HD3025G_30W
Wed Dec 22 19:37:18 2021,14.0,-6.5,HD3025G_30W
Wed Dec 22 19:37:20 2021,14.0,-6.5,HD3025G_30W
Wed Dec 22 19:37:23 2021,14.0,-6.5,HD3025G_30W
Wed Dec 22 19:37:26 2021,14.0,-6.5,HD3025G_30W
Wed Dec 22 19:37:28 2021,14.1,-6.5,HD3025G_30W
Wed Dec 22 19:37:31 2021,14.1,-6.5,HD3025G_30W
Wed Dec 22 19:37:34 2021,14.1,-6.5,HD3025G_30W
Wed Dec 22 19:37:36 2021,14.2,-6.5,HD3025G_30W
Wed Dec 22 19:37:38 2021,14.2,-6.5,HD3025G_30W
Wed Dec 22 19:37:41 2021,14.2,-6.5,HD3025G_30W
Wed Dec 22 19:37:44 2021,14.2,-6.5,HD3025G_30W
Wed Dec 22 19:37:46 2021,14.3,-6.5,HD3025G_30W
Wed Dec 22 19:37:50 2021,14.3,-6.5,HD3025G_30W
Wed Dec 22 19:37:52 2021,14.3,-6.5,HD3025G_30W
Wed Dec 22 19:37:54 2021,14.4,-6.5,HD3025G_30W
Wed Dec 22 19:37:57 2021,14.4,-6.5,HD3025G_30W
Wed Dec 22 19:37:59 2021,14.4,-6.5,HD3025G_30W
Wed Dec 22 19:38:02 2021,14.4,-6.5,HD3025G_30W
Wed Dec 22 19:38:04 2021,14.5,-6.5,HD3025G_30W
Wed Dec 22 19:38:07 2021,14.5,-6.5,HD3025G_30W
Wed Dec 22 19:38:09 2021,14.5,-6.5,HD3025G_30W
Wed Dec 22 19:38:11 2021,14.5,-6.5,HD3025G_30W
Wed Dec 22 19:38:13 2021,14.6,-6.6,HD3025G_30W
Wed Dec 22 19:38:16 2021,14.6,-6.6,HD3025G_30W
Wed Dec 22 19:38:19 2021,14.6,-6.5,HD3025G_30W
Wed Dec 22 19:38:21 2021,14.6,-6.5,HD3025G_30W
Wed Dec 22 19:38:24 2021,14.6,-6.5,HD3025G_30W
Wed Dec 22 19:38:26 2021,14.7,-6.6,HD3025G_30W
Wed Dec 22 19:38:28 2021,14.7,-6.6,HD3025G_30W
Wed Dec 22 19:38:30 2021,14.7,-6.6,HD3025G_30W
Wed Dec 22 19:38:32 2021,14.7,-6.5,HD3025G_30W
Wed Dec 22 19:38:36 2021,14.7,-6.5,HD3025G_30W
Wed Dec 22 19:38:38 2021,14.8,-6.6,HD3025G_30W
Wed Dec 22 19:38:40 2021,14.8,-6.5,HD3025G_30W
Wed Dec 22 19:38:42 2021,14.8,-6.5,HD3025G_30W
Wed Dec 22 19:38:44 2021,14.8,-6.5,HD3025G_30W
Wed Dec 22 19:38:47 2021,14.9,-6.6,HD3025G_30W
Wed Dec 22 19:38:49 2021,14.9,-6.6,HD3025G_30W
Wed Dec 22 19:38:52 2021,14.9,-6.6,HD3025G_30W
Wed Dec 22 19:38:54 2021,14.9,-6.5,HD3025G_30W
Wed Dec 22 19:38:56 2021,15.0,-6.5,HD3025G_30W
Wed Dec 22 19:38:59 2021,15.0,-6.6,HD3025G_30W
Wed Dec 22 19:39:01 2021,15.0,-6.5,HD3025G_30W
Wed Dec 22 19:39:03 2021,15.0,-6.5,HD3025G_30W
Wed Dec 22 19:39:05 2021,15.0,-6.6,HD3025G_30W
Wed Dec 22 19:39:07 2021,15.0,-6.5,HD3025G_30W
Wed Dec 22 19:39:10 2021,15.1,-6.5,HD3025G_30W
Wed Dec 22 19:39:12 2021,15.1,-6.6,HD3025G_30W
Wed Dec 22 19:39:15 2021,15.1,-6.6,HD3025G_30W
Wed Dec 22 19:39:17 2021,15.1,-6.5,HD3025G_30W
Wed Dec 22 19:39:19 2021,15.1,-6.6,HD3025G_30W
Wed Dec 22 19:39:21 2021,15.1,-6.6,HD3025G_30W
Wed Dec 22 19:39:23 2021,15.2,-6.6,HD3025G_30W
Wed Dec 22 19:39:26 2021,15.2,-6.6,HD3025G_30W
Wed Dec 22 19:39:28 2021,15.2,-6.6,HD3025G_30W
Wed Dec 22 19:39:31 2021,15.3,-6.6,HD3025G_30W
Wed Dec 22 19:39:33 2021,15.2,-6.6,HD3025G_30W
Wed Dec 22 19:39:35 2021,15.3,-6.6,HD3025G_30W
Wed Dec 22 19:39:37 2021,15.3,-6.6,HD3025G_30W
Wed Dec 22 19:39:40 2021,15.3,-6.6,HD3025G_30W
Wed Dec 22 19:39:43 2021,15.3,-6.6,HD3025G_30W
Wed Dec 22 19:39:45 2021,15.4,-6.6,HD3025G_30W
Wed Dec 22 19:39:47 2021,15.4,-6.6,HD3025G_30W
Wed Dec 22 19:39:50 2021,15.4,-6.6,HD3025G_30W
Wed Dec 22 19:39:52 2021,15.4,-6.6,HD3025G_30W
Wed Dec 22 19:39:55 2021,15.4,-6.6,HD3025G_30W
Wed Dec 22 19:39:57 2021,15.4,-6.6,HD3025G_30W
Wed Dec 22 19:39:59 2021,15.5,-6.6,HD3025G_30W
Wed Dec 22 19:40:02 2021,15.5,-6.6,HD3025G_30W
Wed Dec 22 19:40:04 2021,15.5,-6.6,HD3025G_30W
Wed Dec 22 19:40:08 2021,15.5,-6.6,HD3025G_30W
Wed Dec 22 19:40:11 2021,15.5,-6.6,HD3025G_30W
Wed Dec 22 19:40:13 2021,15.5,-6.6,HD3025G_30W
Wed Dec 22 19:40:16 2021,15.5,-6.6,HD3025G_30W
Wed Dec 22 19:40:19 2021,15.5,-6.6,HD3025G_30W
Wed Dec 22 19:40:21 2021,15.6,-6.6,HD3025G_30W
Wed Dec 22 19:40:23 2021,15.7,-6.6,HD3025G_30W
Wed Dec 22 19:40:26 2021,15.7,-6.6,HD3025G_30W
Wed Dec 22 19:40:29 2021,15.7,-6.6,HD3025G_30W
Wed Dec 22 19:40:31 2021,15.7,-6.5,HD3025G_30W
Wed Dec 22 19:40:33 2021,15.7,-6.6,HD3025G_30W
Wed Dec 22 19:40:35 2021,15.7,-6.6,HD3025G_30W
Wed Dec 22 19:40:38 2021,15.7,-6.5,HD3025G_30W
Wed Dec 22 19:40:40 2021,15.7,-6.6,HD3025G_30W
Wed Dec 22 19:40:42 2021,15.8,-6.5,HD3025G_30W
Wed Dec 22 19:40:44 2021,15.8,-6.5,HD3025G_30W
Wed Dec 22 19:40:46 2021,15.8,-6.6,HD3025G_30W
Wed Dec 22 19:40:49 2021,15.8,-6.5,HD3025G_30W
Wed Dec 22 19:40:51 2021,15.8,-6.5,HD3025G_30W
Wed Dec 22 19:40:54 2021,15.8,-6.5,HD3025G_30W
Wed Dec 22 19:40:56 2021,15.8,-6.5,HD3025G_30W
Wed Dec 22 19:40:59 2021,15.8,-6.5,HD3025G_30W
Wed Dec 22 19:41:01 2021,15.9,-6.5,HD3025G_30W
Wed Dec 22 19:41:03 2021,15.9,-6.5,HD3025G_30W
Wed Dec 22 19:41:06 2021,15.9,-6.5,HD3025G_30W
Wed Dec 22 19:41:08 2021,15.9,-6.5,HD3025G_30W
Wed Dec 22 19:41:10 2021,16.0,-6.5,HD3025G_30W
Wed Dec 22 19:41:12 2021,16.0,-6.5,HD3025G_30W
Wed Dec 22 19:41:14 2021,16.0,-6.5,HD3025G_30W
Wed Dec 22 19:41:18 2021,16.0,-6.5,HD3025G_30W
Wed Dec 22 19:41:20 2021,16.0,-6.5,HD3025G_30W
Wed Dec 22 19:41:22 2021,16.0,-6.5,HD3025G_30W
Wed Dec 22 19:41:24 2021,16.0,-6.5,HD3025G_30W
Wed Dec 22 19:41:27 2021,16.0,-6.5,HD3025G_30W
Wed Dec 22 19:41:29 2021,16.1,-6.5,HD3025G_30W
Wed Dec 22 19:41:31 2021,16.1,-6.5,HD3025G_30W
Wed Dec 22 19:41:34 2021,16.1,-6.6,HD3025G_30W
Wed Dec 22 19:41:37 2021,16.1,-6.6,HD3025G_30W
Wed Dec 22 19:41:39 2021,16.2,-6.5,HD3025G_30W
Wed Dec 22 19:41:41 2021,16.2,-6.5,HD3025G_30W
Wed Dec 22 19:41:44 2021,16.2,-6.5,HD3025G_30W
Wed Dec 22 19:41:47 2021,16.2,-6.5,HD3025G_30W
Wed Dec 22 19:41:49 2021,16.2,-6.6,HD3025G_30W
Wed Dec 22 19:41:52 2021,16.2,-6.6,HD3025G_30W
Wed Dec 22 19:41:54 2021,16.3,-6.6,HD3025G_30W
Wed Dec 22 19:41:56 2021,16.3,-6.6,HD3025G_30W
Wed Dec 22 19:41:59 2021,16.3,-6.6,HD3025G_30W
Wed Dec 22 19:42:01 2021,16.3,-6.6,HD3025G_30W
Wed Dec 22 19:42:03 2021,16.3,-6.6,HD3025G_30W
Wed Dec 22 19:42:05 2021,16.3,-6.6,HD3025G_30W
Wed Dec 22 19:42:07 2021,16.3,-6.6,HD3025G_30W
Wed Dec 22 19:42:10 2021,16.4,-6.6,HD3025G_30W
Wed Dec 22 19:42:12 2021,16.4,-6.6,HD3025G_30W
Wed Dec 22 19:42:15 2021,16.4,-6.6,HD3025G_30W
Wed Dec 22 19:42:17 2021,16.4,-6.6,HD3025G_30W
Wed Dec 22 19:42:19 2021,16.4,-6.6,HD3025G_30W
Wed Dec 22 19:42:22 2021,16.4,-6.6,HD3025G_30W
Wed Dec 22 19:42:24 2021,16.5,-6.6,HD3025G_30W
Wed Dec 22 19:42:26 2021,16.5,-6.6,HD3025G_30W
Wed Dec 22 19:42:28 2021,16.5,-6.6,HD3025G_30W
Wed Dec 22 19:42:30 2021,16.5,-6.6,HD3025G_30W
Wed Dec 22 19:42:33 2021,16.5,-6.6,HD3025G_30W
Wed Dec 22 19:42:35 2021,16.5,-6.6,HD3025G_30W
Wed Dec 22 19:42:37 2021,16.5,-6.6,HD3025G_30W
Wed Dec 22 19:42:40 2021,16.5,-6.6,HD3025G_30W
Wed Dec 22 19:42:43 2021,16.6,-6.6,HD3025G_30W
Wed Dec 22 19:42:45 2021,16.6,-6.6,HD3025G_30W
Wed Dec 22 19:42:47 2021,16.6,-6.6,HD3025G_30W
Wed Dec 22 19:42:49 2021,16.6,-6.6,HD3025G_30W
Wed Dec 22 19:42:51 2021,16.6,-6.6,HD3025G_30W
Wed Dec 22 19:42:54 2021,16.7,-6.6,HD3025G_30W
Wed Dec 22 19:42:56 2021,16.6,-6.6,HD3025G_30W
Wed Dec 22 19:42:59 2021,16.6,-6.6,HD3025G_30W
Wed Dec 22 19:43:02 2021,16.6,-6.5,HD3025G_30W
Wed Dec 22 19:43:04 2021,16.7,-6.5,HD3025G_30W
Wed Dec 22 19:43:07 2021,16.7,-6.5,HD3025G_30W
Wed Dec 22 19:43:09 2021,16.7,-6.5,HD3025G_30W
Wed Dec 22 19:43:11 2021,16.7,-6.5,HD3025G_30W
Wed Dec 22 19:43:14 2021,16.7,-6.5,HD3025G_30W
Wed Dec 22 19:43:16 2021,16.8,-6.5,HD3025G_30W
Wed Dec 22 19:43:19 2021,16.8,-6.5,HD3025G_30W
Wed Dec 22 19:43:21 2021,16.8,-6.5,HD3025G_30W
Wed Dec 22 19:43:23 2021,16.8,-6.5,HD3025G_30W
Wed Dec 22 19:43:25 2021,16.8,-6.5,HD3025G_30W
Wed Dec 22 19:43:28 2021,16.8,-6.5,HD3025G_30W
Wed Dec 22 19:43:31 2021,16.8,-6.5,HD3025G_30W
Wed Dec 22 19:43:33 2021,16.8,-6.5,HD3025G_30W
Wed Dec 22 19:43:35 2021,16.9,-6.5,HD3025G_30W
Wed Dec 22 19:43:37 2021,16.9,-6.5,HD3025G_30W
Wed Dec 22 19:43:39 2021,16.9,-6.5,HD3025G_30W
Wed Dec 22 19:43:42 2021,16.9,-6.5,HD3025G_30W
Wed Dec 22 19:43:44 2021,16.9,-6.5,HD3025G_30W
Wed Dec 22 19:43:46 2021,16.9,-6.5,HD3025G_30W
Wed Dec 22 19:43:48 2021,17.0,-6.5,HD3025G_30W
Wed Dec 22 19:43:50 2021,17.0,-6.5,HD3025G_30W
Wed Dec 22 19:43:53 2021,17.0,-6.5,HD3025G_30W
Wed Dec 22 19:43:55 2021,17.0,-6.5,HD3025G_30W
Wed Dec 22 19:43:58 2021,17.0,-6.4,HD3025G_30W
Wed Dec 22 19:44:00 2021,17.0,-6.4,HD3025G_30W
Wed Dec 22 19:44:03 2021,17.0,-6.4,HD3025G_30W
Wed Dec 22 19:44:05 2021,17.0,-6.4,HD3025G_30W
Wed Dec 22 19:44:07 2021,17.0,-6.5,HD3025G_30W
Wed Dec 22 19:44:10 2021,17.0,-6.5,HD3025G_30W
Wed Dec 22 19:44:12 2021,17.1,-6.5,HD3025G_30W
Wed Dec 22 19:44:15 2021,17.1,-6.5,HD3025G_30W
Wed Dec 22 19:44:17 2021,17.1,-6.4,HD3025G_30W
Wed Dec 22 19:44:19 2021,17.1,-6.5,HD3025G_30W
Wed Dec 22 19:44:22 2021,17.1,-6.5,HD3025G_30W
Wed Dec 22 19:44:24 2021,17.1,-6.5,HD3025G_30W
Wed Dec 22 19:44:26 2021,17.2,-6.5,HD3025G_30W
Wed Dec 22 19:44:29 2021,17.2,-6.5,HD3025G_30W
Wed Dec 22 19:44:31 2021,17.2,-6.5,HD3025G_30W
Wed Dec 22 19:44:33 2021,17.2,-6.5,HD3025G_30W
Wed Dec 22 19:44:36 2021,17.2,-6.5,HD3025G_30W
Wed Dec 22 19:44:38 2021,17.2,-6.5,HD3025G_30W
Wed Dec 22 19:44:41 2021,17.2,-6.5,HD3025G_30W
Wed Dec 22 19:44:44 2021,17.3,-6.5,HD3025G_30W
Wed Dec 22 19:44:46 2021,17.3,-6.5,HD3025G_30W
Wed Dec 22 19:44:49 2021,17.3,-6.5,HD3025G_30W
Wed Dec 22 19:44:51 2021,17.3,-6.5,HD3025G_30W
Wed Dec 22 19:44:53 2021,17.3,-6.5,HD3025G_30W
Wed Dec 22 19:44:56 2021,17.3,-6.5,HD3025G_30W
Wed Dec 22 19:44:58 2021,17.3,-6.5,HD3025G_30W
Wed Dec 22 19:45:00 2021,17.3,-6.5,HD3025G_30W
Wed Dec 22 19:45:02 2021,17.4,-6.5,HD3025G_30W
Wed Dec 22 19:45:04 2021,17.4,-6.5,HD3025G_30W
Wed Dec 22 19:45:07 2021,17.3,-6.5,HD3025G_30W
Wed Dec 22 19:45:09 2021,17.3,-6.5,HD3025G_30W
Wed Dec 22 19:45:11 2021,17.4,-6.5,HD3025G_30W
Wed Dec 22 19:45:14 2021,17.4,-6.5,HD3025G_30W
Wed Dec 22 19:45:16 2021,17.4,-6.5,HD3025G_30W
Wed Dec 22 19:45:19 2021,17.4,-6.5,HD3025G_30W
Wed Dec 22 19:45:21 2021,17.4,-6.5,HD3025G_30W
Wed Dec 22 19:45:24 2021,17.4,-6.5,HD3025G_30W
Wed Dec 22 19:45:26 2021,17.5,-6.5,HD3025G_30W
Wed Dec 22 19:45:28 2021,17.5,-6.5,HD3025G_30W
Wed Dec 22 19:45:31 2021,17.5,-6.5,HD3025G_30W
Wed Dec 22 19:45:33 2021,17.5,-6.5,HD3025G_30W
Wed Dec 22 19:45:36 2021,17.5,-6.5,HD3025G_30W
Wed Dec 22 19:45:38 2021,17.5,-6.6,HD3025G_30W
Wed Dec 22 19:45:40 2021,17.5,-6.5,HD3025G_30W
Wed Dec 22 19:45:42 2021,17.5,-6.5,HD3025G_30W
Wed Dec 22 19:45:44 2021,17.5,-6.5,HD3025G_30W
Wed Dec 22 19:45:47 2021,17.5,-6.5,HD3025G_30W
Wed Dec 22 19:45:49 2021,17.6,-6.5,HD3025G_30W
Wed Dec 22 19:45:51 2021,17.6,-6.5,HD3025G_30W
Wed Dec 22 19:45:53 2021,17.6,-6.5,HD3025G_30W
Wed Dec 22 19:45:55 2021,17.6,-6.5,HD3025G_30W
Wed Dec 22 19:45:58 2021,17.6,-6.5,HD3025G_30W
Wed Dec 22 19:46:00 2021,17.6,-6.5,HD3025G_30W
Wed Dec 22 19:46:04 2021,17.6,-6.5,HD3025G_30W
Wed Dec 22 19:46:06 2021,17.6,-6.5,HD3025G_30W
Wed Dec 22 19:46:08 2021,17.7,-6.5,HD3025G_30W
Wed Dec 22 19:46:11 2021,17.7,-6.5,HD3025G_30W
Wed Dec 22 19:46:13 2021,17.7,-6.5,HD3025G_30W
Wed Dec 22 19:46:15 2021,17.7,-6.5,HD3025G_30W
Wed Dec 22 19:46:18 2021,17.7,-6.5,HD3025G_30W
Wed Dec 22 19:46:20 2021,17.7,-6.5,HD3025G_30W
Wed Dec 22 19:46:22 2021,17.7,-6.5,HD3025G_30W
Wed Dec 22 19:46:25 2021,17.7,-6.5,HD3025G_30W
Wed Dec 22 19:46:27 2021,17.7,-6.5,HD3025G_30W
Wed Dec 22 19:46:29 2021,17.8,-6.5,HD3025G_30W
Wed Dec 22 19:46:33 2021,17.8,-6.5,HD3025G_30W
Wed Dec 22 19:46:35 2021,17.8,-6.5,HD3025G_30W
Wed Dec 22 19:46:37 2021,17.8,-6.5,HD3025G_30W
Wed Dec 22 19:46:39 2021,17.8,-6.5,HD3025G_30W
Wed Dec 22 19:46:41 2021,17.8,-6.5,HD3025G_30W
Wed Dec 22 19:46:44 2021,17.8,-6.5,HD3025G_30W
Wed Dec 22 19:46:46 2021,17.8,-6.5,HD3025G_30W
Wed Dec 22 19:46:48 2021,17.8,-6.5,HD3025G_30W
Wed Dec 22 19:46:50 2021,17.8,-6.5,HD3025G_30W
Wed Dec 22 19:46:52 2021,17.8,-6.5,HD3025G_30W
Wed Dec 22 19:46:55 2021,17.8,-6.5,HD3025G_30W
Wed Dec 22 19:46:57 2021,17.8,-6.5,HD3025G_30W
Wed Dec 22 19:46:59 2021,17.8,-6.5,HD3025G_30W
Wed Dec 22 19:47:02 2021,17.9,-6.5,HD3025G_30W
Wed Dec 22 19:47:04 2021,17.9,-6.5,HD3025G_30W
Wed Dec 22 19:47:06 2021,17.9,-6.5,HD3025G_30W
Wed Dec 22 19:47:08 2021,17.9,-6.5,HD3025G_30W
Wed Dec 22 19:47:11 2021,17.9,-6.5,HD3025G_30W
Wed Dec 22 19:47:13 2021,17.9,-6.5,HD3025G_30W
Wed Dec 22 19:47:15 2021,17.9,-6.5,HD3025G_30W
Wed Dec 22 19:47:18 2021,17.9,-6.5,HD3025G_30W
Wed Dec 22 19:47:20 2021,17.9,-6.5,HD3025G_30W
Wed Dec 22 19:47:23 2021,17.9,-6.5,HD3025G_30W
Wed Dec 22 19:47:25 2021,17.9,-6.5,HD3025G_30W
Wed Dec 22 19:47:27 2021,17.9,-6.5,HD3025G_30W
Wed Dec 22 19:47:29 2021,18.0,-6.4,HD3025G_30W
Wed Dec 22 19:47:31 2021,18.0,-6.4,HD3025G_30W
Wed Dec 22 19:47:35 2021,18.0,-6.4,HD3025G_30W
Wed Dec 22 19:47:37 2021,18.0,-6.4,HD3025G_30W
Wed Dec 22 19:47:39 2021,18.0,-6.4,HD3025G_30W
Wed Dec 22 19:47:41 2021,18.0,-6.5,HD3025G_30W
Wed Dec 22 19:47:43 2021,18.0,-6.4,HD3025G_30W
Wed Dec 22 19:47:46 2021,18.0,-6.5,HD3025G_30W
Wed Dec 22 19:47:48 2021,18.1,-6.4,HD3025G_30W
Wed Dec 22 19:47:51 2021,18.1,-6.4,HD3025G_30W
Wed Dec 22 19:47:53 2021,18.0,-6.4,HD3025G_30W
Wed Dec 22 19:47:55 2021,18.1,-6.4,HD3025G_30W
Wed Dec 22 19:47:58 2021,18.1,-6.4,HD3025G_30W
Wed Dec 22 19:48:00 2021,18.1,-6.4,HD3025G_30W
Wed Dec 22 19:48:02 2021,18.1,-6.4,HD3025G_30W
Wed Dec 22 19:48:04 2021,18.1,-6.4,HD3025G_30W
Wed Dec 22 19:48:06 2021,18.1,-6.4,HD3025G_30W
Wed Dec 22 19:48:09 2021,18.1,-6.4,HD3025G_30W
Wed Dec 22 19:48:11 2021,18.1,-6.4,HD3025G_30W
Wed Dec 22 19:48:13 2021,18.1,-6.4,HD3025G_30W
Wed Dec 22 19:48:15 2021,18.1,-6.4,HD3025G_30W
Wed Dec 22 19:48:17 2021,18.1,-6.4,HD3025G_30W
Wed Dec 22 19:48:20 2021,18.1,-6.4,HD3025G_30W
Wed Dec 22 19:48:22 2021,18.1,-6.4,HD3025G_30W
Wed Dec 22 19:48:24 2021,18.2,-6.5,HD3025G_30W
Wed Dec 22 19:48:26 2021,18.2,-6.5,HD3025G_30W
Wed Dec 22 19:48:29 2021,18.2,-6.5,HD3025G_30W
Wed Dec 22 19:48:31 2021,18.2,-6.4,HD3025G_30W
Wed Dec 22 19:48:33 2021,18.2,-6.5,HD3025G_30W
Wed Dec 22 19:48:36 2021,18.2,-6.5,HD3025G_30W
Wed Dec 22 19:48:38 2021,18.2,-6.5,HD3025G_30W
Wed Dec 22 19:48:40 2021,18.2,-6.5,HD3025G_30W
Wed Dec 22 19:48:42 2021,18.2,-6.5,HD3025G_30W
Wed Dec 22 19:48:45 2021,18.2,-6.5,HD3025G_30W
Wed Dec 22 19:48:48 2021,18.3,-6.5,HD3025G_30W
Wed Dec 22 19:48:50 2021,18.3,-6.5,HD3025G_30W
Wed Dec 22 19:48:52 2021,18.3,-6.5,HD3025G_30W
Wed Dec 22 19:48:54 2021,18.3,-6.5,HD3025G_30W
Wed Dec 22 19:48:56 2021,18.3,-6.5,HD3025G_30W
Wed Dec 22 19:48:59 2021,18.3,-6.5,HD3025G_30W
Wed Dec 22 19:49:01 2021,18.3,-6.5,HD3025G_30W
Wed Dec 22 19:49:04 2021,18.3,-6.5,HD3025G_30W
Wed Dec 22 19:49:06 2021,18.3,-6.5,HD3025G_30W
Wed Dec 22 19:49:08 2021,18.3,-6.5,HD3025G_30W
Wed Dec 22 19:49:10 2021,18.4,-6.5,HD3025G_30W
Wed Dec 22 19:49:12 2021,18.3,-6.5,HD3025G_30W
Wed Dec 22 19:49:15 2021,18.3,-6.5,HD3025G_30W
Wed Dec 22 19:49:17 2021,18.4,-6.5,HD3025G_30W
Wed Dec 22 19:49:19 2021,18.4,-6.5,HD3025G_30W
Wed Dec 22 19:49:21 2021,18.4,-6.5,HD3025G_30W
Wed Dec 22 19:49:23 2021,18.4,-6.5,HD3025G_30W
Wed Dec 22 19:49:27 2021,18.4,-6.5,HD3025G_30W
Wed Dec 22 19:49:29 2021,18.4,-6.5,HD3025G_30W
Wed Dec 22 19:49:32 2021,18.4,-6.5,HD3025G_30W
Wed Dec 22 19:49:35 2021,18.4,-6.5,HD3025G_30W
Wed Dec 22 19:49:37 2021,18.4,-6.4,HD3025G_30W
Wed Dec 22 19:49:39 2021,18.4,-6.4,HD3025G_30W
Wed Dec 22 19:49:42 2021,18.4,-6.4,HD3025G_30W
Wed Dec 22 19:49:44 2021,18.5,-6.4,HD3025G_30W
Wed Dec 22 19:49:46 2021,18.4,-6.4,HD3025G_30W
Wed Dec 22 19:49:49 2021,18.5,-6.4,HD3025G_30W
Wed Dec 22 19:49:51 2021,18.5,-6.4,HD3025G_30W
Wed Dec 22 19:49:53 2021,18.5,-6.4,HD3025G_30W
Wed Dec 22 19:49:55 2021,18.5,-6.4,HD3025G_30W
Wed Dec 22 19:49:58 2021,18.5,-6.4,HD3025G_30W
Wed Dec 22 19:50:01 2021,18.5,-6.4,HD3025G_30W
Wed Dec 22 19:50:03 2021,18.5,-6.4,HD3025G_30W
Wed Dec 22 19:50:05 2021,18.5,-6.4,HD3025G_30W
Wed Dec 22 19:50:08 2021,18.5,-6.4,HD3025G_30W
Wed Dec 22 19:50:10 2021,18.5,-6.4,HD3025G_30W
Wed Dec 22 19:50:13 2021,18.5,-6.4,HD3025G_30W
Wed Dec 22 19:50:16 2021,18.5,-6.4,HD3025G_30W
Wed Dec 22 19:50:18 2021,18.5,-6.4,HD3025G_30W
Wed Dec 22 19:50:20 2021,18.6,-6.4,HD3025G_30W
Wed Dec 22 19:50:23 2021,18.6,-6.4,HD3025G_30W
Wed Dec 22 19:50:25 2021,18.6,-6.4,HD3025G_30W
Wed Dec 22 19:50:27 2021,18.6,-6.3,HD3025G_30W
Wed Dec 22 19:50:30 2021,18.6,-6.3,HD3025G_30W
Wed Dec 22 19:50:32 2021,18.6,-6.3,HD3025G_30W
Wed Dec 22 19:50:34 2021,18.6,-6.4,HD3025G_30W
Wed Dec 22 19:50:36 2021,18.6,-6.4,HD3025G_30W
Wed Dec 22 19:50:39 2021,18.6,-6.4,HD3025G_30W
Wed Dec 22 19:50:41 2021,18.6,-6.4,HD3025G_30W
Wed Dec 22 19:50:43 2021,18.6,-6.4,HD3025G_30W
Wed Dec 22 19:50:47 2021,18.6,-6.4,HD3025G_30W
Wed Dec 22 19:50:49 2021,18.6,-6.4,HD3025G_30W
Wed Dec 22 19:50:52 2021,18.6,-6.4,HD3025G_30W
Wed Dec 22 19:50:55 2021,18.6,-6.4,HD3025G_30W
Wed Dec 22 19:50:57 2021,18.7,-6.4,HD3025G_30W
Wed Dec 22 19:50:59 2021,18.7,-6.4,HD3025G_30W
Wed Dec 22 19:51:01 2021,18.7,-6.4,HD3025G_30W
Wed Dec 22 19:51:03 2021,18.7,-6.4,HD3025G_30W
Wed Dec 22 19:51:06 2021,18.7,-6.4,HD3025G_30W
Wed Dec 22 19:51:08 2021,18.7,-6.4,HD3025G_30W
Wed Dec 22 19:51:11 2021,18.7,-6.4,HD3025G_30W
Wed Dec 22 19:51:13 2021,18.7,-6.4,HD3025G_30W
Wed Dec 22 19:51:15 2021,18.7,-6.4,HD3025G_30W
Wed Dec 22 19:51:17 2021,18.7,-6.4,HD3025G_30W
Wed Dec 22 19:51:19 2021,18.7,-6.4,HD3025G_30W
Wed Dec 22 19:51:22 2021,18.7,-6.4,HD3025G_30W
Wed Dec 22 19:51:24 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:51:26 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:51:28 2021,18.7,-6.4,HD3025G_30W
Wed Dec 22 19:51:31 2021,18.7,-6.4,HD3025G_30W
Wed Dec 22 19:51:33 2021,18.7,-6.4,HD3025G_30W
Wed Dec 22 19:51:35 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:51:38 2021,18.7,-6.4,HD3025G_30W
Wed Dec 22 19:51:40 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:51:42 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:51:44 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:51:46 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:51:49 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:51:51 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:51:54 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:51:56 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:51:58 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:52:00 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:52:03 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:52:05 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:52:07 2021,18.9,-6.4,HD3025G_30W
Wed Dec 22 19:52:09 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:52:12 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:52:14 2021,18.9,-6.4,HD3025G_30W
Wed Dec 22 19:52:17 2021,18.9,-6.4,HD3025G_30W
Wed Dec 22 19:52:19 2021,18.8,-6.4,HD3025G_30W
Wed Dec 22 19:52:21 2021,18.9,-6.4,HD3025G_30W
Wed Dec 22 19:52:24 2021,18.9,-6.4,HD3025G_30W
Wed Dec 22 19:52:26 2021,18.9,-6.4,HD3025G_30W
Wed Dec 22 19:52:28 2021,18.9,-6.4,HD3025G_30W
Wed Dec 22 19:52:30 2021,18.9,-6.4,HD3025G_30W
