TIME,TEMP_OB,TEMP_LOZ,REL_OB,REL_LOZ
Sun Apr  3 07:32:22 2022,17.7,14.4,True,True
Sun Apr  3 07:32:52 2022,17.8,14.5,True,True
Sun Apr  3 07:33:22 2022,17.8,14.5,True,True
Sun Apr  3 07:33:52 2022,17.8,14.6,True,True
Sun Apr  3 07:34:22 2022,17.9,14.6,True,True
Sun Apr  3 07:34:52 2022,17.9,14.7,True,True
Sun Apr  3 07:35:22 2022,17.9,14.8,True,True
Sun Apr  3 07:35:52 2022,17.9,14.8,True,True
Sun Apr  3 07:36:22 2022,17.9,14.9,True,True
Sun Apr  3 07:36:52 2022,18.0,15.0,True,True
Sun Apr  3 07:37:22 2022,18.0,15.0,True,True
Sun Apr  3 07:37:52 2022,18.0,15.1,True,True
Sun Apr  3 07:38:22 2022,18.0,15.2,True,True
Sun Apr  3 07:38:52 2022,18.0,15.2,True,True
Sun Apr  3 07:39:22 2022,18.0,15.3,True,True
Sun Apr  3 07:39:52 2022,18.1,15.4,True,True
Sun Apr  3 07:40:22 2022,18.1,15.4,True,True
Sun Apr  3 07:40:52 2022,18.1,15.5,True,True
Sun Apr  3 07:41:22 2022,18.1,15.6,False,True
Sun Apr  3 07:41:52 2022,18.2,15.6,False,True
Sun Apr  3 07:42:22 2022,18.2,15.7,False,True
Sun Apr  3 07:42:52 2022,18.2,15.8,False,True
Sun Apr  3 07:43:22 2022,18.2,15.8,False,True
Sun Apr  3 07:43:52 2022,18.2,15.9,False,True
Sun Apr  3 07:44:22 2022,18.2,15.9,False,True
Sun Apr  3 07:44:52 2022,18.2,15.9,False,True
Sun Apr  3 07:45:22 2022,18.3,16.0,False,True
Sun Apr  3 07:45:52 2022,18.3,16.0,False,True
Sun Apr  3 07:46:22 2022,18.3,16.0,False,True
Sun Apr  3 07:46:52 2022,18.3,16.0,False,True
Sun Apr  3 07:47:22 2022,18.4,16.0,False,True
Sun Apr  3 07:47:52 2022,18.4,16.0,False,True
Sun Apr  3 07:48:22 2022,18.4,16.0,False,True
Sun Apr  3 07:48:52 2022,18.4,16.0,False,True
Sun Apr  3 07:49:22 2022,18.4,15.9,False,True
Sun Apr  3 07:49:52 2022,18.4,15.9,False,True
Sun Apr  3 07:50:22 2022,18.4,15.8,False,True
Sun Apr  3 07:50:52 2022,18.5,15.8,False,True
Sun Apr  3 07:51:22 2022,18.5,15.7,False,True
Sun Apr  3 07:51:52 2022,18.5,15.7,False,True
Sun Apr  3 07:52:22 2022,18.5,15.7,False,True
Sun Apr  3 07:52:52 2022,18.5,15.6,False,True
Sun Apr  3 07:53:22 2022,18.5,15.5,False,True
Sun Apr  3 07:53:52 2022,18.5,15.5,False,True
Sun Apr  3 07:54:22 2022,18.6,15.4,False,False
Sun Apr  3 07:54:52 2022,18.6,15.4,False,False
Sun Apr  3 07:55:22 2022,18.6,15.3,False,False
Sun Apr  3 07:55:52 2022,18.6,15.3,False,False
Sun Apr  3 07:56:22 2022,18.6,15.2,False,False
Sun Apr  3 07:56:52 2022,18.7,15.1,False,False
Sun Apr  3 07:57:22 2022,18.7,15.1,False,False
Sun Apr  3 07:57:52 2022,18.7,15.0,False,False
Sun Apr  3 07:58:22 2022,18.7,14.9,False,False
Sun Apr  3 07:58:52 2022,18.7,14.9,False,False
Sun Apr  3 07:59:22 2022,18.7,14.9,False,False
Sun Apr  3 07:59:52 2022,18.6,14.8,False,False
Sun Apr  3 08:00:22 2022,18.6,14.7,False,False
Sun Apr  3 08:00:52 2022,18.6,14.7,False,False
Sun Apr  3 08:01:22 2022,18.5,14.7,False,False
Sun Apr  3 08:01:52 2022,18.5,14.6,False,False
Sun Apr  3 08:02:22 2022,18.4,14.5,False,False
Sun Apr  3 08:02:52 2022,18.4,14.5,False,False
Sun Apr  3 08:03:22 2022,18.4,14.4,True,False
Sun Apr  3 08:03:52 2022,18.3,14.4,True,False
Sun Apr  3 08:04:22 2022,18.2,14.4,True,False
Sun Apr  3 08:04:52 2022,18.2,14.3,True,False
Sun Apr  3 08:05:22 2022,18.2,14.2,True,False
Sun Apr  3 08:05:52 2022,18.1,14.2,True,False
Sun Apr  3 08:06:22 2022,18.0,14.2,True,False
Sun Apr  3 08:06:52 2022,18.0,14.1,True,False
Sun Apr  3 08:07:22 2022,17.9,14.1,True,False
Sun Apr  3 08:07:52 2022,17.8,14.1,True,False
Sun Apr  3 08:08:22 2022,17.8,14.1,True,False
Sun Apr  3 08:08:52 2022,17.8,14.1,True,False
Sun Apr  3 08:09:22 2022,17.7,14.1,True,False
Sun Apr  3 08:09:52 2022,17.6,14.1,True,False
Sun Apr  3 08:10:22 2022,17.5,14.2,True,False
Sun Apr  3 08:10:52 2022,17.5,14.2,True,False
Sun Apr  3 08:11:22 2022,17.4,14.2,True,True
Sun Apr  3 08:11:52 2022,17.4,14.3,True,True
Sun Apr  3 08:12:22 2022,17.3,14.3,True,True
Sun Apr  3 08:12:52 2022,17.3,14.4,True,True
Sun Apr  3 08:13:22 2022,17.2,14.4,True,True
Sun Apr  3 08:13:52 2022,17.2,14.5,True,True
Sun Apr  3 08:14:22 2022,17.1,14.5,True,True
Sun Apr  3 08:14:52 2022,17.1,14.6,True,True
Sun Apr  3 08:15:22 2022,17.1,14.6,True,True
Sun Apr  3 08:15:52 2022,17.0,14.7,True,True
Sun Apr  3 08:16:22 2022,17.0,14.7,True,True
Sun Apr  3 08:16:52 2022,16.9,14.8,True,True
Sun Apr  3 08:17:22 2022,16.9,14.9,True,True
Sun Apr  3 08:17:52 2022,16.9,14.9,True,True
Sun Apr  3 08:18:22 2022,16.9,15.0,True,True
Sun Apr  3 08:18:52 2022,16.9,15.1,True,True
Sun Apr  3 08:19:22 2022,16.9,15.1,True,True
Sun Apr  3 08:19:52 2022,16.9,15.2,True,True
Sun Apr  3 08:20:22 2022,16.9,15.3,True,True
Sun Apr  3 08:20:52 2022,16.9,15.3,True,True
Sun Apr  3 08:21:22 2022,17.0,15.4,True,True
Sun Apr  3 08:21:52 2022,17.0,15.4,True,True
Sun Apr  3 08:22:22 2022,17.0,15.5,True,True
Sun Apr  3 08:22:52 2022,17.0,15.6,False,True
Sun Apr  3 08:23:22 2022,17.0,15.6,False,True
Sun Apr  3 08:23:52 2022,17.0,15.7,False,True
Sun Apr  3 08:24:22 2022,17.1,15.8,False,True
Sun Apr  3 08:24:52 2022,17.1,15.8,False,True
Sun Apr  3 08:25:22 2022,17.1,15.9,False,True
Sun Apr  3 08:25:52 2022,17.1,15.9,False,True
Sun Apr  3 08:26:22 2022,17.1,16.0,False,True
Sun Apr  3 08:26:52 2022,17.2,16.0,False,True
Sun Apr  3 08:27:22 2022,17.2,16.0,False,True
Sun Apr  3 08:27:52 2022,17.2,16.0,False,True
Sun Apr  3 08:28:22 2022,17.2,16.0,False,True
Sun Apr  3 08:28:52 2022,17.2,16.0,False,True
Sun Apr  3 08:29:22 2022,17.3,16.0,False,True
Sun Apr  3 08:29:52 2022,17.3,16.0,False,True
Sun Apr  3 08:30:22 2022,17.4,15.9,False,True
Sun Apr  3 08:30:52 2022,17.4,15.9,False,True
Sun Apr  3 08:31:22 2022,17.4,15.8,False,True
Sun Apr  3 08:31:52 2022,17.5,15.8,False,True
Sun Apr  3 08:32:22 2022,17.5,15.8,False,True
Sun Apr  3 08:32:52 2022,17.5,15.7,False,True
Sun Apr  3 08:33:22 2022,17.5,15.7,False,True
Sun Apr  3 08:33:52 2022,17.6,15.6,False,True
Sun Apr  3 08:34:22 2022,17.6,15.6,False,True
Sun Apr  3 08:34:52 2022,17.6,15.5,False,True
Sun Apr  3 08:35:22 2022,17.6,15.5,False,True
Sun Apr  3 08:35:52 2022,17.6,15.4,False,True
Sun Apr  3 08:36:22 2022,17.7,15.4,False,True
Sun Apr  3 08:36:52 2022,17.7,15.3,False,True
Sun Apr  3 08:37:22 2022,17.7,15.2,False,True
Sun Apr  3 08:37:52 2022,17.8,15.2,False,True
Sun Apr  3 08:38:22 2022,17.8,15.1,False,True
Sun Apr  3 08:38:52 2022,17.8,15.1,False,True
Sun Apr  3 08:39:22 2022,17.8,15.0,False,True
Sun Apr  3 08:39:52 2022,17.8,14.9,False,True
Sun Apr  3 08:40:22 2022,17.9,14.9,False,True
Sun Apr  3 08:40:52 2022,17.9,14.8,False,True
Sun Apr  3 08:41:22 2022,17.9,14.8,False,True
Sun Apr  3 08:41:52 2022,17.9,14.7,False,True
Sun Apr  3 08:42:22 2022,18.0,14.7,False,True
Sun Apr  3 08:42:52 2022,18.0,14.6,False,True
Sun Apr  3 08:43:22 2022,18.0,14.6,False,True
Sun Apr  3 08:43:52 2022,18.0,14.5,False,True
Sun Apr  3 08:44:22 2022,18.0,14.5,False,True
Sun Apr  3 08:44:52 2022,18.1,14.4,True,True
Sun Apr  3 08:45:22 2022,18.1,14.4,True,True
Sun Apr  3 08:45:52 2022,18.1,14.4,True,True
Sun Apr  3 08:46:22 2022,18.1,14.3,True,True
Sun Apr  3 08:46:52 2022,18.1,14.3,True,True
Sun Apr  3 08:47:22 2022,18.2,14.2,True,True
Sun Apr  3 08:47:52 2022,18.2,14.2,True,True
Sun Apr  3 08:48:22 2022,18.2,14.2,True,True
Sun Apr  3 08:48:52 2022,18.2,14.1,True,True
Sun Apr  3 08:49:22 2022,18.2,14.1,True,True
Sun Apr  3 08:49:52 2022,18.2,14.2,True,True
Sun Apr  3 08:50:22 2022,18.3,14.2,True,True
Sun Apr  3 08:50:52 2022,18.3,14.1,True,True
Sun Apr  3 08:51:22 2022,18.3,14.2,True,True
Sun Apr  3 08:51:52 2022,18.3,14.2,True,True
Sun Apr  3 08:52:22 2022,18.3,14.3,True,True
Sun Apr  3 08:52:52 2022,18.4,14.3,True,True
Sun Apr  3 08:53:22 2022,18.4,14.4,True,True
Sun Apr  3 08:53:52 2022,18.4,14.4,True,True
Sun Apr  3 08:54:22 2022,18.4,14.5,True,True
Sun Apr  3 08:54:52 2022,18.4,14.5,True,True
Sun Apr  3 08:55:22 2022,18.4,14.6,True,True
Sun Apr  3 08:55:52 2022,18.4,14.6,True,True
Sun Apr  3 08:56:22 2022,18.5,14.7,True,True
Sun Apr  3 08:56:52 2022,18.5,14.7,True,True
Sun Apr  3 08:57:22 2022,18.5,14.8,True,True
Sun Apr  3 08:57:52 2022,18.5,14.9,True,True
Sun Apr  3 08:58:22 2022,18.5,14.9,True,True
Sun Apr  3 08:58:52 2022,18.5,15.0,True,True
Sun Apr  3 08:59:22 2022,18.5,15.1,True,True
Sun Apr  3 08:59:52 2022,18.6,15.1,True,False
Sun Apr  3 09:00:22 2022,18.6,15.2,True,False
Sun Apr  3 09:00:52 2022,18.6,15.3,True,False
Sun Apr  3 09:01:22 2022,18.6,15.4,True,False
Sun Apr  3 09:01:52 2022,18.6,15.4,True,False
Sun Apr  3 09:02:22 2022,18.6,15.5,True,False
Sun Apr  3 09:02:52 2022,18.7,15.5,True,False
Sun Apr  3 09:03:22 2022,18.7,15.6,False,False
Sun Apr  3 09:03:52 2022,18.7,15.7,False,False
Sun Apr  3 09:04:22 2022,18.7,15.7,False,False
Sun Apr  3 09:04:52 2022,18.6,15.8,False,False
Sun Apr  3 09:05:22 2022,18.6,15.9,False,False
Sun Apr  3 09:05:52 2022,18.6,15.9,False,False
Sun Apr  3 09:06:22 2022,18.6,16.0,False,False
Sun Apr  3 09:06:52 2022,18.6,16.0,False,False
Sun Apr  3 09:07:22 2022,18.5,16.0,False,False
Sun Apr  3 09:07:52 2022,18.5,16.0,False,False
Sun Apr  3 09:08:22 2022,18.4,16.1,False,False
Sun Apr  3 09:08:52 2022,18.4,16.1,False,False
Sun Apr  3 09:09:22 2022,18.3,16.1,False,False
Sun Apr  3 09:09:52 2022,18.3,16.1,False,False
Sun Apr  3 09:10:22 2022,18.3,16.0,False,False
Sun Apr  3 09:10:52 2022,18.2,16.0,False,False
Sun Apr  3 09:11:22 2022,18.2,16.0,False,False
Sun Apr  3 09:11:52 2022,18.1,16.0,False,False
Sun Apr  3 09:12:22 2022,18.1,15.9,False,False
Sun Apr  3 09:12:52 2022,18.0,15.9,False,False
Sun Apr  3 09:13:22 2022,17.9,15.8,False,False
Sun Apr  3 09:13:52 2022,17.9,15.8,False,False
Sun Apr  3 09:14:22 2022,17.8,15.7,False,False
Sun Apr  3 09:14:52 2022,17.8,15.7,False,False
Sun Apr  3 09:15:22 2022,17.7,15.6,False,False
Sun Apr  3 09:15:52 2022,17.7,15.6,False,False
Sun Apr  3 09:16:22 2022,17.6,15.5,False,False
Sun Apr  3 09:16:52 2022,17.6,15.4,False,False
Sun Apr  3 09:17:22 2022,17.5,15.4,False,False
Sun Apr  3 09:17:52 2022,17.5,15.4,False,False
Sun Apr  3 09:18:22 2022,17.4,15.3,False,True
Sun Apr  3 09:18:52 2022,17.3,15.2,False,True
Sun Apr  3 09:19:22 2022,17.3,15.2,False,True
Sun Apr  3 09:19:52 2022,17.2,15.1,False,True
Sun Apr  3 09:20:22 2022,17.2,15.0,False,True
Sun Apr  3 09:20:52 2022,17.1,15.0,False,True
Sun Apr  3 09:21:22 2022,17.1,14.9,False,True
Sun Apr  3 09:21:52 2022,17.1,14.9,False,True
Sun Apr  3 09:22:22 2022,17.1,14.8,False,True
Sun Apr  3 09:22:52 2022,17.0,14.8,False,True
Sun Apr  3 09:23:22 2022,17.0,14.7,False,True
Sun Apr  3 09:23:52 2022,17.0,14.7,False,True
Sun Apr  3 09:24:22 2022,17.0,14.6,False,True
Sun Apr  3 09:24:52 2022,16.9,14.5,False,True
Sun Apr  3 09:25:22 2022,16.9,14.5,False,True
Sun Apr  3 09:25:52 2022,16.9,14.5,False,True
Sun Apr  3 09:26:22 2022,16.9,14.4,True,True
Sun Apr  3 09:26:52 2022,16.9,14.4,True,True
Sun Apr  3 09:27:22 2022,16.9,14.3,True,True
Sun Apr  3 09:27:52 2022,17.0,14.3,True,True
Sun Apr  3 09:28:22 2022,17.0,14.2,True,True
Sun Apr  3 09:28:52 2022,17.0,14.2,True,True
Sun Apr  3 09:29:22 2022,17.0,14.2,True,True
Sun Apr  3 09:29:52 2022,17.0,14.1,True,True
Sun Apr  3 09:30:22 2022,17.0,14.1,True,True
Sun Apr  3 09:30:52 2022,17.1,14.1,True,True
Sun Apr  3 09:31:22 2022,17.1,14.1,True,True
Sun Apr  3 09:31:52 2022,17.1,14.1,True,True
Sun Apr  3 09:32:22 2022,17.1,14.1,True,True
Sun Apr  3 09:32:52 2022,17.2,14.2,True,True
Sun Apr  3 09:33:22 2022,17.2,14.2,True,True
Sun Apr  3 09:33:52 2022,17.2,14.2,True,True
Sun Apr  3 09:34:22 2022,17.2,14.3,True,True
Sun Apr  3 09:34:52 2022,17.3,14.3,True,True
Sun Apr  3 09:35:22 2022,17.3,14.4,True,True
Sun Apr  3 09:35:52 2022,17.3,14.4,True,True
Sun Apr  3 09:36:22 2022,17.3,14.5,True,True
Sun Apr  3 09:36:52 2022,17.4,14.6,True,True
Sun Apr  3 09:37:22 2022,17.4,14.6,True,True
Sun Apr  3 09:37:52 2022,17.4,14.7,True,True
Sun Apr  3 09:38:22 2022,17.5,14.7,True,True
Sun Apr  3 09:38:52 2022,17.5,14.8,True,True
Sun Apr  3 09:39:22 2022,17.5,14.8,True,True
Sun Apr  3 09:39:52 2022,17.5,14.9,True,True
Sun Apr  3 09:40:22 2022,17.6,15.0,True,True
Sun Apr  3 09:40:52 2022,17.6,15.0,True,True
Sun Apr  3 09:41:22 2022,17.6,15.1,True,True
Sun Apr  3 09:41:52 2022,17.6,15.2,True,True
Sun Apr  3 09:42:22 2022,17.7,15.2,True,True
Sun Apr  3 09:42:52 2022,17.7,15.3,True,True
Sun Apr  3 09:43:22 2022,17.7,15.4,True,True
Sun Apr  3 09:43:52 2022,17.8,15.4,True,True
Sun Apr  3 09:44:22 2022,17.8,15.5,True,True
Sun Apr  3 09:44:52 2022,17.8,15.6,False,True
Sun Apr  3 09:45:22 2022,17.8,15.6,False,True
Sun Apr  3 09:45:52 2022,17.8,15.7,False,True
Sun Apr  3 09:46:22 2022,17.9,15.7,False,True
Sun Apr  3 09:46:52 2022,17.9,15.8,False,True
Sun Apr  3 09:47:22 2022,17.9,15.9,False,True
Sun Apr  3 09:47:52 2022,17.9,16.0,False,True
Sun Apr  3 09:48:22 2022,18.0,16.0,False,True
Sun Apr  3 09:48:52 2022,18.0,16.0,False,True
Sun Apr  3 09:49:22 2022,18.0,16.0,False,True
Sun Apr  3 09:49:52 2022,18.0,16.0,False,True
Sun Apr  3 09:50:22 2022,18.0,16.0,False,True
Sun Apr  3 09:50:52 2022,18.1,16.0,False,True
Sun Apr  3 09:51:22 2022,18.1,16.0,False,True
Sun Apr  3 09:51:52 2022,18.1,16.0,False,True
Sun Apr  3 09:52:22 2022,18.1,16.0,False,True
Sun Apr  3 09:52:52 2022,18.1,16.0,False,True
Sun Apr  3 09:53:22 2022,18.2,15.9,False,True
Sun Apr  3 09:53:52 2022,18.2,15.9,False,True
Sun Apr  3 09:54:22 2022,18.2,15.8,False,True
Sun Apr  3 09:54:52 2022,18.2,15.8,False,True
Sun Apr  3 09:55:22 2022,18.2,15.7,False,True
Sun Apr  3 09:55:52 2022,18.3,15.7,False,True
Sun Apr  3 09:56:22 2022,18.3,15.7,False,True
Sun Apr  3 09:56:52 2022,18.3,15.6,False,True
Sun Apr  3 09:57:22 2022,18.3,15.5,False,True
Sun Apr  3 09:57:52 2022,18.3,15.5,False,True
Sun Apr  3 09:58:22 2022,18.3,15.4,False,True
Sun Apr  3 09:58:52 2022,18.4,15.4,False,True
Sun Apr  3 09:59:22 2022,18.4,15.3,False,True
Sun Apr  3 09:59:52 2022,18.4,15.3,False,True
Sun Apr  3 10:00:22 2022,18.4,15.2,False,True
Sun Apr  3 10:00:52 2022,18.4,15.2,False,True
Sun Apr  3 10:01:22 2022,18.5,15.1,False,True
Sun Apr  3 10:01:52 2022,18.5,15.0,False,True
Sun Apr  3 10:02:22 2022,18.5,15.0,False,True
Sun Apr  3 10:02:52 2022,18.5,14.9,False,True
Sun Apr  3 10:03:22 2022,18.5,14.9,False,True
Sun Apr  3 10:03:52 2022,18.5,14.8,False,True
Sun Apr  3 10:04:22 2022,18.5,14.8,False,True
Sun Apr  3 10:04:52 2022,18.6,14.7,False,False
Sun Apr  3 10:05:22 2022,18.6,14.7,False,False
Sun Apr  3 10:05:52 2022,18.6,14.6,False,False
Sun Apr  3 10:06:22 2022,18.6,14.6,False,False
Sun Apr  3 10:06:52 2022,18.6,14.5,False,False
Sun Apr  3 10:07:22 2022,18.6,14.5,False,False
Sun Apr  3 10:07:52 2022,18.7,14.4,True,False
Sun Apr  3 10:08:22 2022,18.7,14.4,True,False
Sun Apr  3 10:08:52 2022,18.7,14.4,True,False
Sun Apr  3 10:09:22 2022,18.6,14.3,True,False
Sun Apr  3 10:09:52 2022,18.6,14.2,True,False
Sun Apr  3 10:10:22 2022,18.6,14.2,True,False
Sun Apr  3 10:10:52 2022,18.6,14.2,True,False
Sun Apr  3 10:11:22 2022,18.6,14.2,True,False
Sun Apr  3 10:11:52 2022,18.5,14.1,True,False
Sun Apr  3 10:12:22 2022,18.5,14.1,True,False
Sun Apr  3 10:12:52 2022,18.4,14.1,True,False
Sun Apr  3 10:13:22 2022,18.4,14.2,True,False
Sun Apr  3 10:13:52 2022,18.4,14.2,True,False
Sun Apr  3 10:14:22 2022,18.3,14.2,True,False
Sun Apr  3 10:14:52 2022,18.3,14.3,True,False
Sun Apr  3 10:15:22 2022,18.2,14.3,True,False
Sun Apr  3 10:15:52 2022,18.2,14.3,True,False
Sun Apr  3 10:16:22 2022,18.1,14.3,True,False
Sun Apr  3 10:16:52 2022,18.1,14.4,True,False
Sun Apr  3 10:17:22 2022,18.0,14.5,True,False
Sun Apr  3 10:17:52 2022,18.0,14.5,True,False
Sun Apr  3 10:18:22 2022,17.9,14.6,True,False
Sun Apr  3 10:18:52 2022,17.8,14.7,True,False
Sun Apr  3 10:19:22 2022,17.8,14.7,True,False
Sun Apr  3 10:19:52 2022,17.7,14.8,True,False
Sun Apr  3 10:20:22 2022,17.7,14.8,True,False
Sun Apr  3 10:20:52 2022,17.6,14.9,True,False
Sun Apr  3 10:21:22 2022,17.5,14.9,True,False
Sun Apr  3 10:21:52 2022,17.5,15.0,True,False
Sun Apr  3 10:22:22 2022,17.5,15.1,True,False
Sun Apr  3 10:22:52 2022,17.4,15.2,True,True
Sun Apr  3 10:23:22 2022,17.3,15.2,True,True
Sun Apr  3 10:23:52 2022,17.3,15.3,True,True
Sun Apr  3 10:24:22 2022,17.3,15.4,True,True
Sun Apr  3 10:24:52 2022,17.2,15.4,True,True
Sun Apr  3 10:25:22 2022,17.2,15.5,True,True
Sun Apr  3 10:25:52 2022,17.1,15.5,True,True
Sun Apr  3 10:26:22 2022,17.1,15.6,False,True
Sun Apr  3 10:26:52 2022,17.0,15.7,False,True
Sun Apr  3 10:27:22 2022,17.0,15.8,False,True
Sun Apr  3 10:27:52 2022,17.0,15.8,False,True
Sun Apr  3 10:28:22 2022,16.9,15.8,False,True
Sun Apr  3 10:28:52 2022,16.9,15.9,False,True
Sun Apr  3 10:29:22 2022,16.9,16.0,False,True
Sun Apr  3 10:29:52 2022,16.9,16.0,False,True
Sun Apr  3 10:30:22 2022,16.9,16.0,False,True
Sun Apr  3 10:30:52 2022,16.9,16.1,False,True
Sun Apr  3 10:31:22 2022,16.9,16.1,False,True
Sun Apr  3 10:31:52 2022,17.0,16.1,False,True
Sun Apr  3 10:32:22 2022,16.9,16.1,False,True
Sun Apr  3 10:32:52 2022,17.0,16.0,False,True
Sun Apr  3 10:33:22 2022,17.0,16.0,False,True
Sun Apr  3 10:33:52 2022,17.0,16.0,False,True
Sun Apr  3 10:34:22 2022,17.0,16.0,False,True
Sun Apr  3 10:34:52 2022,17.0,16.0,False,True
Sun Apr  3 10:35:22 2022,17.1,15.9,False,True
Sun Apr  3 10:35:52 2022,17.1,15.9,False,True
Sun Apr  3 10:36:22 2022,17.1,15.8,False,True
Sun Apr  3 10:36:52 2022,17.2,15.7,False,True
Sun Apr  3 10:37:22 2022,17.2,15.7,False,True
Sun Apr  3 10:37:52 2022,17.2,15.7,False,True
Sun Apr  3 10:38:22 2022,17.2,15.6,False,True
Sun Apr  3 10:38:52 2022,17.3,15.6,False,True
Sun Apr  3 10:39:22 2022,17.3,15.5,False,True
Sun Apr  3 10:39:52 2022,17.3,15.4,False,True
Sun Apr  3 10:40:22 2022,17.4,15.4,False,True
Sun Apr  3 10:40:52 2022,17.4,15.3,False,True
Sun Apr  3 10:41:22 2022,17.4,15.3,False,True
Sun Apr  3 10:41:52 2022,17.5,15.2,False,True
Sun Apr  3 10:42:22 2022,17.5,15.2,False,True
Sun Apr  3 10:42:52 2022,17.5,15.1,False,True
Sun Apr  3 10:43:22 2022,17.5,15.1,False,True
Sun Apr  3 10:43:52 2022,17.6,15.0,False,True
Sun Apr  3 10:44:22 2022,17.6,14.9,False,True
Sun Apr  3 10:44:52 2022,17.6,14.9,False,True
Sun Apr  3 10:45:22 2022,17.6,14.8,False,True
Sun Apr  3 10:45:52 2022,17.7,14.8,False,True
Sun Apr  3 10:46:22 2022,17.7,14.7,False,True
Sun Apr  3 10:46:52 2022,17.7,14.7,False,True
Sun Apr  3 10:47:22 2022,17.8,14.6,False,True
Sun Apr  3 10:47:52 2022,17.8,14.6,False,True
Sun Apr  3 10:48:22 2022,17.8,14.5,False,True
Sun Apr  3 10:48:52 2022,17.8,14.5,False,True
Sun Apr  3 10:49:22 2022,17.9,14.5,False,True
Sun Apr  3 10:49:52 2022,17.9,14.4,True,True
Sun Apr  3 10:50:22 2022,17.9,14.4,True,True
Sun Apr  3 10:50:52 2022,17.9,14.3,True,True
Sun Apr  3 10:51:22 2022,18.0,14.3,True,True
Sun Apr  3 10:51:52 2022,18.0,14.3,True,True
Sun Apr  3 10:52:22 2022,18.0,14.2,True,True
Sun Apr  3 10:52:52 2022,18.0,14.2,True,True
Sun Apr  3 10:53:22 2022,18.0,14.1,True,True
Sun Apr  3 10:53:52 2022,18.1,14.2,True,True
Sun Apr  3 10:54:22 2022,18.1,14.1,True,True
Sun Apr  3 10:54:52 2022,18.1,14.1,True,True
Sun Apr  3 10:55:22 2022,18.1,14.2,True,True
Sun Apr  3 10:55:52 2022,18.2,14.2,True,True
Sun Apr  3 10:56:22 2022,18.2,14.2,True,True
Sun Apr  3 10:56:52 2022,18.2,14.3,True,True
Sun Apr  3 10:57:22 2022,18.2,14.3,True,True
Sun Apr  3 10:57:52 2022,18.2,14.3,True,True
Sun Apr  3 10:58:22 2022,18.2,14.4,True,True
Sun Apr  3 10:58:52 2022,18.3,14.5,True,True
Sun Apr  3 10:59:22 2022,18.3,14.5,True,True
Sun Apr  3 10:59:52 2022,18.3,14.6,True,True
Sun Apr  3 11:00:22 2022,18.3,14.6,True,True
Sun Apr  3 11:00:52 2022,18.4,14.7,True,True
Sun Apr  3 11:01:22 2022,18.4,14.8,True,True
Sun Apr  3 11:01:52 2022,18.4,14.8,True,True
