time,temp_1,temp_2,type_of_heating_foil
Wed Dec 22 18:34:11 2021,10.3,-3.9,HD3025G_20W
Wed Dec 22 18:34:13 2021,10.3,-3.9,HD3025G_20W
Wed Dec 22 18:34:16 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:34:18 2021,10.3,-3.9,HD3025G_20W
Wed Dec 22 18:34:20 2021,10.3,-3.9,HD3025G_20W
Wed Dec 22 18:34:23 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:34:26 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:34:28 2021,10.3,-3.9,HD3025G_20W
Wed Dec 22 18:34:30 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:34:32 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:34:35 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:34:37 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:34:39 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:34:41 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:34:43 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:34:46 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:34:48 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:34:50 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:34:52 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:34:55 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:34:57 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:34:59 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:35:02 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:35:05 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:35:07 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:35:10 2021,10.4,-3.9,HD3025G_20W
Wed Dec 22 18:35:12 2021,10.5,-3.9,HD3025G_20W
Wed Dec 22 18:35:15 2021,10.5,-3.9,HD3025G_20W
Wed Dec 22 18:35:17 2021,10.5,-3.9,HD3025G_20W
Wed Dec 22 18:35:19 2021,10.5,-3.9,HD3025G_20W
Wed Dec 22 18:35:21 2021,10.5,-3.9,HD3025G_20W
Wed Dec 22 18:35:23 2021,10.5,-3.9,HD3025G_20W
Wed Dec 22 18:35:26 2021,10.5,-3.9,HD3025G_20W
Wed Dec 22 18:35:28 2021,10.5,-3.9,HD3025G_20W
Wed Dec 22 18:35:31 2021,10.5,-3.9,HD3025G_20W
Wed Dec 22 18:35:33 2021,10.5,-3.9,HD3025G_20W
Wed Dec 22 18:35:35 2021,10.5,-3.9,HD3025G_20W
Wed Dec 22 18:35:37 2021,10.5,-3.9,HD3025G_20W
Wed Dec 22 18:35:40 2021,10.5,-3.9,HD3025G_20W
Wed Dec 22 18:35:42 2021,10.5,-3.9,HD3025G_20W
Wed Dec 22 18:35:44 2021,10.5,-3.9,HD3025G_20W
Wed Dec 22 18:35:47 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:35:49 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:35:51 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:35:54 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:35:56 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:35:58 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:36:00 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:36:03 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:36:06 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:36:08 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:36:10 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:36:12 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:36:15 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:36:17 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:36:19 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:36:21 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:36:23 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:36:26 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:36:28 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:36:30 2021,10.6,-3.9,HD3025G_20W
Wed Dec 22 18:36:32 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:36:35 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:36:38 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:36:40 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:36:42 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:36:45 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:36:47 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:36:50 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:36:52 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:36:54 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:36:56 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:36:58 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:37:01 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:37:03 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:37:05 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:37:07 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:37:09 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:37:12 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:37:14 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:37:16 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:37:18 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:37:20 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:37:23 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:37:25 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:37:27 2021,10.7,-3.9,HD3025G_20W
Wed Dec 22 18:37:29 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:37:32 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:37:34 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:37:37 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:37:39 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:37:42 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:37:44 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:37:47 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:37:49 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:37:51 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:37:54 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:37:56 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:37:58 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:38:00 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:38:03 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:38:05 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:38:07 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:38:09 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:38:12 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:38:14 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:38:16 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:38:19 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:38:21 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:38:23 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:38:25 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:38:27 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:38:30 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:38:32 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:38:34 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:38:36 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:38:38 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:38:41 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:38:43 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:38:46 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:38:48 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:38:50 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:38:53 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:38:55 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:38:57 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:00 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:02 2021,10.8,-3.9,HD3025G_20W
Wed Dec 22 18:39:04 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:06 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:09 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:11 2021,10.8,-3.8,HD3025G_20W
Wed Dec 22 18:39:13 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:15 2021,10.9,-3.8,HD3025G_20W
Wed Dec 22 18:39:17 2021,10.9,-3.8,HD3025G_20W
Wed Dec 22 18:39:20 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:22 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:25 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:27 2021,10.9,-3.8,HD3025G_20W
Wed Dec 22 18:39:29 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:32 2021,10.9,-3.8,HD3025G_20W
Wed Dec 22 18:39:34 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:36 2021,10.9,-3.8,HD3025G_20W
Wed Dec 22 18:39:38 2021,10.9,-3.8,HD3025G_20W
Wed Dec 22 18:39:41 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:43 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:45 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:47 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:49 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:52 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:54 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:56 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:39:58 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:40:00 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:40:04 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:40:06 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:40:08 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:40:10 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:40:12 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:40:15 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:40:17 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:40:20 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:40:22 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:40:25 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:40:28 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:40:30 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:40:33 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:40:35 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:40:37 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:40:39 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:40:42 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:40:46 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:40:48 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:40:50 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:40:53 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:40:55 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:40:57 2021,10.9,-3.9,HD3025G_20W
Wed Dec 22 18:40:59 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:41:02 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:41:04 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:41:06 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:41:08 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:41:10 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:41:14 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:41:16 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:41:18 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:41:20 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:41:22 2021,11.0,-3.9,HD3025G_20W
Wed Dec 22 18:41:25 2021,10.9,-4.0,HD3025G_20W
Wed Dec 22 18:41:27 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:41:29 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:41:31 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:41:34 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:41:36 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:41:38 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:41:42 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:41:44 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:41:46 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:41:48 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:41:50 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:41:54 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:41:56 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:41:59 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:01 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:03 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:06 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:09 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:11 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:13 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:16 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:18 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:20 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:23 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:25 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:27 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:30 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:33 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:35 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:37 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:39 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:42:42 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:44 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:47 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:42:50 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:42:52 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:42:54 2021,11.0,-4.0,HD3025G_20W
Wed Dec 22 18:42:56 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:42:59 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:01 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:04 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:06 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:08 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:10 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:12 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:15 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:17 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:19 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:22 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:24 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:26 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:28 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:31 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:33 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:35 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:38 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:40 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:42 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:44 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:46 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:49 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:51 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:54 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:56 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:43:59 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:44:02 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:44:04 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:44:06 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:44:08 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:44:11 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:44:13 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:44:16 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:44:18 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:44:20 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:44:24 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:44:26 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:44:28 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:44:30 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:44:32 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:44:35 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:44:37 2021,11.1,-4.0,HD3025G_20W
Wed Dec 22 18:44:39 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:44:41 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:44:43 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:44:46 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:44:48 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:44:50 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:44:53 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:44:56 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:44:58 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:45:00 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:45:03 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:45:05 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:45:07 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:45:10 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:45:12 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:45:15 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:45:17 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:45:20 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:45:22 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:45:24 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:45:28 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:45:30 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:45:32 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:45:34 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:45:36 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:45:39 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:45:41 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:45:43 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:45:45 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:45:48 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:45:50 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:45:52 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:45:55 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:45:57 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:45:59 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:46:01 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:03 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:46:06 2021,11.2,-4.0,HD3025G_20W
Wed Dec 22 18:46:08 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:11 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:13 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:15 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:17 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:19 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:22 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:24 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:26 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:28 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:31 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:34 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:36 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:38 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:40 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:42 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:45 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:47 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:49 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:51 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:53 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:56 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:46:58 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:47:00 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:02 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:47:05 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:47:08 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:10 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:12 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:14 2021,11.3,-4.0,HD3025G_20W
Wed Dec 22 18:47:16 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:19 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:21 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:23 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:25 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:28 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:30 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:32 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:35 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:37 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:40 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:42 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:45 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:47 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:49 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:52 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:54 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:56 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:47:58 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:48:00 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:48:03 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:48:06 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:48:09 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:48:11 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:48:14 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:48:18 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:48:20 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:48:22 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:48:24 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:48:26 2021,11.4,-4.1,HD3025G_20W
Wed Dec 22 18:48:29 2021,11.4,-4.1,HD3025G_20W
Wed Dec 22 18:48:31 2021,11.4,-4.1,HD3025G_20W
Wed Dec 22 18:48:33 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:48:36 2021,11.4,-4.1,HD3025G_20W
Wed Dec 22 18:48:38 2021,11.4,-4.1,HD3025G_20W
Wed Dec 22 18:48:40 2021,11.4,-4.1,HD3025G_20W
Wed Dec 22 18:48:42 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:48:45 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:48:47 2021,11.4,-4.1,HD3025G_20W
Wed Dec 22 18:48:49 2021,11.4,-4.1,HD3025G_20W
Wed Dec 22 18:48:51 2021,11.4,-4.1,HD3025G_20W
Wed Dec 22 18:48:53 2021,11.4,-4.1,HD3025G_20W
Wed Dec 22 18:48:56 2021,11.4,-4.1,HD3025G_20W
Wed Dec 22 18:48:58 2021,11.4,-4.1,HD3025G_20W
Wed Dec 22 18:49:00 2021,11.4,-4.1,HD3025G_20W
Wed Dec 22 18:49:02 2021,11.4,-4.0,HD3025G_20W
Wed Dec 22 18:49:04 2021,11.4,-4.1,HD3025G_20W
Wed Dec 22 18:49:07 2021,11.4,-4.1,HD3025G_20W
Wed Dec 22 18:49:09 2021,11.4,-4.1,HD3025G_20W
Wed Dec 22 18:49:12 2021,11.4,-4.1,HD3025G_20W
Wed Dec 22 18:49:14 2021,11.4,-4.1,HD3025G_20W
